# XviD 2pass stat file (core version 1.3.7)
# Please do not modify this file

p 2 0 502 418 1896 765
p 2 75 626 219 43756 2204
p 2 0 492 428 1849 745
p 2 90 587 243 47060 2289
p 2 0 488 432 1918 735
p 2 146 516 258 51253 2417
p 2 0 447 473 1692 675
p 2 183 494 243 49030 2582
p 2 0 426 494 1705 670
p 2 155 555 210 51454 2578
p 2 0 475 445 1768 703
p 2 0 217 703 659 409
p 2 0 169 751 498 363
p 2 0 109 811 385 302
p 2 0 119 801 379 307
p 2 0 49 871 271 241
p 2 0 59 861 260 248
p 2 0 46 874 244 238
p 2 0 37 883 234 230
p 2 0 23 897 223 218
p 2 0 23 897 223 218
i 2 920 0 0 56079 4728
p 2 4 781 135 21405 1464
p 2 0 807 113 21349 1488
p 2 0 821 99 21363 1521
p 2 0 823 97 21903 1564
p 2 0 816 104 22695 1525
p 2 1 820 99 22495 1556
p 2 0 825 95 21855 1524
p 2 0 820 100 21335 1495
p 2 0 821 99 21397 1524
p 2 1 823 96 21596 1508
p 2 0 828 92 21494 1521
p 2 0 814 106 22479 1514
p 2 0 811 109 22387 1533
p 2 0 815 105 22529 1526
p 2 0 814 106 22801 1515
p 2 0 818 102 22828 1520
p 2 0 821 99 23380 1526
p 2 0 824 96 22859 1538
p 2 0 827 93 22570 1539
p 2 0 826 94 22345 1517
p 2 0 825 95 22355 1527
p 2 1 827 92 22443 1500
p 2 0 834 86 22310 1509
p 2 0 828 92 21925 1499
p 2 0 825 95 21913 1491
p 2 1 825 94 21771 1492
p 2 1 817 102 22130 1497
p 2 0 817 103 22231 1485
p 2 0 825 95 21998 1510
p 2 1 816 103 22471 1502
p 2 0 829 91 22013 1486
p 2 0 814 106 21794 1489
p 2 1 816 103 22137 1500
p 2 0 817 103 22422 1491
p 2 0 815 105 21785 1482
p 2 0 806 114 22178 1476
p 2 0 823 97 21740 1490
p 2 0 809 111 21196 1475
p 2 2 806 112 20440 1472
p 2 0 824 96 19994 1478
p 2 2 812 106 19344 1476
p 2 3 809 108 19473 1476
p 2 0 817 103 18963 1457
p 2 0 814 106 18929 1472
p 2 0 817 103 18777 1457
p 2 0 817 103 17989 1453
p 2 0 817 103 18174 1433
p 2 1 820 99 18075 1447
p 2 0 819 101 17702 1443
p 2 0 813 107 17295 1424
p 2 2 814 104 17792 1448
p 2 1 811 108 17521 1417
p 2 1 808 111 17793 1439
p 2 0 816 104 17366 1408
p 2 0 809 111 17289 1412
p 2 0 819 101 17117 1444
p 2 1 816 103 17658 1436
p 2 0 821 99 17041 1409
p 2 0 820 100 16893 1406
p 2 0 824 96 17291 1436
p 2 0 818 102 16737 1413
p 2 0 814 106 16597 1436
p 2 3 823 94 16290 1439
p 2 0 831 89 15819 1417
p 2 0 822 98 16146 1410
p 2 0 828 92 15517 1419
p 2 0 819 101 15749 1415
p 2 0 820 100 15432 1411
p 2 0 819 101 15440 1386
p 2 0 828 92 15233 1411
p 2 0 830 90 15311 1394
p 2 0 829 91 15475 1407
p 2 0 827 93 15375 1391
p 2 0 832 88 15180 1394
p 2 1 835 84 15204 1391
p 2 0 841 79 15270 1390
p 2 0 841 79 15127 1382
p 2 2 853 65 15492 1411
p 2 0 859 61 14886 1400
p 2 0 860 60 14953 1401
p 2 0 853 67 15679 1397
p 2 0 872 48 15146 1421
p 2 0 873 47 15273 1419
p 2 0 873 47 15661 1421
p 2 0 871 49 15570 1414
p 2 0 877 43 15447 1428
p 2 0 874 46 16259 1453
p 2 0 873 47 15609 1435
p 2 0 868 52 15552 1411
p 2 1 874 45 15235 1416
p 2 0 871 49 15215 1409
p 2 0 871 49 14701 1387
p 2 1 868 51 15703 1410
p 2 0 874 46 14843 1378
p 2 0 857 63 14928 1352
p 2 0 871 49 14919 1373
p 2 0 854 66 14913 1336
p 2 0 854 66 14597 1335
p 2 1 845 74 15114 1349
p 2 0 848 72 14541 1334
p 2 0 830 90 15240 1333
p 2 1 825 94 14703 1327
p 2 0 791 129 14278 1295
p 2 0 801 119 12724 1248
p 2 0 753 167 11613 1182
p 2 0 656 264 7760 964
p 2 0 566 354 3947 807
p 2 0 377 543 1943 576
p 2 0 236 684 782 419
p 2 0 181 739 616 364
p 2 0 102 818 1022 295
p 2 0 48 872 309 241
p 2 0 36 884 266 229
p 2 0 68 852 798 276
p 2 0 39 881 289 235
p 2 0 10 910 222 206
p 2 2 13 905 917 225
p 2 0 31 889 286 225
p 2 0 16 904 234 210
p 2 0 132 788 1166 338
p 2 0 70 850 329 258
p 2 0 28 892 239 221
p 2 0 56 864 943 254
p 2 0 26 894 264 222
p 2 0 67 853 363 260
p 2 0 29 891 911 236
p 2 0 25 895 262 219
p 2 0 6 914 205 204
p 2 0 37 883 906 243
p 2 0 10 910 228 207
p 2 0 14 906 229 208
p 2 0 6 914 212 202
p 2 0 18 902 236 211
p 2 0 6 914 212 202
p 2 0 17 903 832 224
p 2 0 9 911 235 205
p 2 0 6 914 214 202
p 2 0 13 907 562 218
p 2 0 21 899 274 216
p 2 0 11 909 223 206
p 2 0 4 916 220 201
p 2 0 3 917 202 200
p 2 0 11 909 214 207
p 2 0 3 917 201 200
p 2 0 8 912 214 203
p 2 0 5 915 205 201
p 2 0 2 918 199 199
p 2 0 2 918 199 199
p 2 0 3 917 204 200
p 2 0 1 919 198 198
p 2 0 3 917 201 200
p 2 0 1 919 199 198
p 2 0 1 919 199 198
p 2 0 1 919 201 198
p 2 0 1 919 198 198
p 2 0 0 920 197 197
p 2 0 0 920 197 197
p 2 0 0 920 197 197
i 2 920 0 0 53245 4544
p 2 0 852 68 15201 1436
p 2 0 857 63 17740 1491
p 2 0 862 58 18055 1519
p 2 0 863 57 18323 1519
p 2 0 859 61 18597 1530
p 2 0 868 52 18114 1516
p 2 0 871 49 18513 1557
p 2 0 874 46 18333 1531
p 2 0 892 28 18885 1557
p 2 0 893 27 18753 1565
p 2 0 898 22 18672 1585
p 2 0 905 15 18295 1584
p 2 0 901 19 18647 1560
p 2 0 901 19 18155 1557
p 2 0 896 24 18189 1546
p 2 0 891 29 18450 1540
p 2 1 883 36 18112 1546
p 2 0 869 51 18016 1521
p 2 0 868 52 17803 1522
p 2 0 866 54 18012 1536
p 2 0 860 60 18509 1541
p 2 0 859 61 18545 1523
p 2 0 855 65 18413 1532
p 2 0 862 58 18183 1536
p 2 0 863 57 18229 1554
p 2 0 873 47 17861 1526
p 2 0 893 27 17861 1557
p 2 0 903 17 17856 1547
p 2 0 905 15 18304 1579
p 2 0 905 15 17874 1567
p 2 0 895 25 18288 1553
p 2 0 893 27 18028 1552
p 2 0 869 51 18069 1534
p 2 0 872 48 17692 1532
p 2 1 854 65 17593 1535
p 2 0 850 70 17326 1519
p 2 0 846 74 17375 1514
p 2 1 850 69 17102 1505
p 2 0 852 68 17122 1510
p 2 0 850 70 16694 1520
p 2 0 877 43 17243 1535
p 2 0 887 33 16572 1544
p 2 0 880 40 17064 1520
p 2 0 888 32 16790 1529
p 2 0 887 33 17051 1518
p 2 0 875 45 16415 1494
p 2 0 872 48 16484 1495
p 2 1 858 61 16858 1534
p 2 0 847 73 16708 1504
p 2 1 854 65 15903 1530
p 2 0 843 77 15395 1503
p 2 1 847 72 15118 1517
p 2 0 840 80 15335 1502
p 2 0 859 61 14337 1500
p 2 0 865 55 14026 1499
p 2 0 876 44 14080 1462
p 2 0 866 54 14063 1448
p 2 0 860 60 14454 1468
p 2 0 852 68 14530 1479
i 2 920 0 0 27655 3831
p 2 0 146 774 368 319
p 2 0 144 776 323 308
p 2 1 102 817 1666 316
p 2 2 137 781 3394 381
p 2 5 104 811 2966 358
p 2 2 139 779 2873 377
p 2 2 86 832 2861 341
p 2 3 96 821 2487 344
p 2 2 72 846 2472 327
p 2 4 63 853 1933 299
p 2 1 37 882 1137 249
p 2 0 21 899 246 216
p 2 0 13 907 221 210
p 2 0 7 913 214 203
p 2 0 10 910 217 205
p 2 0 7 913 216 203
p 2 0 7 913 217 204
p 2 0 6 914 211 203
p 2 0 6 914 217 203
p 2 0 7 913 222 204
p 2 0 6 914 216 203
p 2 0 6 914 214 203
p 2 0 8 912 221 205
p 2 0 6 914 215 202
p 2 0 8 912 219 205
p 2 0 6 914 216 202
p 2 0 5 915 208 202
p 2 0 5 915 213 201
p 2 0 6 914 217 204
p 2 0 5 915 213 202
p 2 0 7 913 219 204
p 2 0 7 913 217 204
p 2 0 7 913 215 204
p 2 0 5 915 214 202
p 2 0 4 916 214 201
p 2 0 7 913 215 203
p 2 0 3 917 206 200
p 2 0 6 914 215 203
p 2 0 4 916 216 202
p 2 0 6 914 211 203
p 2 0 3 917 210 200
p 2 0 6 914 210 202
p 2 0 3 917 208 200
p 2 0 5 915 211 202
p 2 0 3 917 207 200
p 2 0 5 915 211 201
p 2 0 3 917 210 200
p 2 0 5 915 214 202
p 2 0 3 917 210 200
p 2 0 3 917 210 200
p 2 0 3 917 214 201
p 2 0 4 916 208 201
p 2 0 2 918 205 200
p 2 0 3 917 209 201
p 2 0 2 918 205 200
p 2 0 4 916 210 201
p 2 0 2 918 207 199
p 2 0 3 917 207 200
p 2 0 2 918 205 199
p 2 0 3 917 207 201
p 2 0 2 918 208 200
p 2 0 3 917 206 201
p 2 0 2 918 207 200
p 2 0 3 917 206 200
p 2 0 2 918 206 199
p 2 0 3 917 209 201
p 2 0 2 918 206 200
p 2 0 3 917 208 201
p 2 0 2 918 206 199
p 2 0 2 918 202 199
p 2 0 2 918 206 200
p 2 0 3 917 209 201
p 2 0 3 917 213 199
p 2 0 3 917 208 201
p 2 0 2 918 206 199
p 2 0 3 917 207 201
p 2 0 2 918 207 199
p 2 0 3 917 207 201
p 2 0 2 918 207 199
p 2 0 3 917 208 201
p 2 0 2 918 209 200
p 2 0 1 919 200 198
p 2 0 2 918 207 200
p 2 0 1 919 201 198
p 2 0 2 918 203 199
p 2 0 1 919 204 199
p 2 0 2 918 209 200
p 2 0 4 916 210 200
p 2 0 2 918 207 200
p 2 0 2 918 206 199
p 2 0 4 916 210 201
p 2 0 1 919 204 199
p 2 0 1 919 203 199
p 2 0 1 919 201 198
p 2 0 1 919 204 198
p 2 0 1 919 202 198
p 2 0 1 919 203 199
p 2 0 1 919 204 198
p 2 0 1 919 201 198
p 2 0 1 919 204 199
p 2 0 1 919 204 199
p 2 0 1 919 203 199
p 2 0 1 919 203 198
p 2 0 1 919 204 199
p 2 0 1 919 201 198
p 2 0 1 919 203 198
p 2 0 1 919 201 198
p 2 0 1 919 204 199
p 2 0 1 919 203 198
p 2 0 1 919 201 199
p 2 0 1 919 204 199
p 2 0 5 915 207 201
p 2 0 3 917 204 200
p 2 0 1 919 203 198
p 2 0 2 918 204 199
p 2 0 1 919 203 199
p 2 0 1 919 204 199
p 2 0 1 919 203 199
p 2 0 1 919 200 198
p 2 0 1 919 203 198
p 2 0 1 919 201 198
p 2 0 1 919 204 199
p 2 0 1 919 203 199
p 2 0 1 919 204 198
p 2 0 1 919 202 199
p 2 0 1 919 204 199
p 2 0 1 919 204 198
p 2 0 1 919 202 199
p 2 0 1 919 205 199
p 2 0 1 919 204 199
p 2 0 1 919 203 199
p 2 0 1 919 202 199
p 2 0 1 919 204 199
p 2 0 1 919 202 199
p 2 0 2 918 205 199
p 2 0 1 919 203 198
p 2 0 1 919 203 199
p 2 0 1 919 201 198
p 2 0 1 919 202 199
p 2 0 2 918 207 199
p 2 0 1 919 202 198
p 2 0 1 919 204 198
p 2 0 1 919 202 198
p 2 0 1 919 201 198
p 2 0 1 919 203 199
p 2 0 1 919 202 198
p 2 0 1 919 205 198
p 2 0 1 919 201 198
p 2 0 1 919 204 198
p 2 0 1 919 203 199
p 2 0 1 919 204 198
p 2 0 1 919 204 199
p 2 0 2 918 204 200
p 2 0 1 919 203 198
p 2 0 1 919 203 198
p 2 0 1 919 203 198
p 2 0 1 919 204 199
p 2 0 1 919 204 198
p 2 0 1 919 202 199
p 2 0 4 916 208 201
p 2 0 3 917 208 200
p 2 52 42 826 7734 602
p 2 0 31 889 284 226
p 2 0 15 905 228 210
p 2 42 79 799 11247 671
p 2 0 67 853 446 266
p 2 0 23 897 250 217
p 2 146 149 625 27938 1456
p 2 0 132 788 604 333
p 2 0 57 863 313 247
p 2 96 238 586 33735 1449
p 2 0 181 739 876 391
p 2 0 86 834 378 278
p 2 120 258 542 36127 1659
p 2 0 200 720 941 412
p 2 0 90 830 375 278
p 2 102 321 497 40668 1702
p 2 0 268 652 1185 513
p 2 0 99 821 462 291
p 2 99 346 475 39654 1738
p 2 0 266 654 1133 485
p 2 0 127 793 504 319
p 2 48 237 635 23586 1024
p 2 0 163 757 783 382
p 2 0 90 830 387 284
p 2 37 251 632 23444 1019
p 2 0 189 731 882 410
p 2 0 85 835 391 280
p 2 0 68 852 497 262
p 2 0 37 883 273 233
p 2 0 46 874 278 241
p 2 1 53 866 541 252
p 2 0 50 870 281 244
p 2 0 21 899 240 216
p 2 0 22 898 479 219
p 2 0 33 887 290 228
p 2 0 10 910 217 207
p 2 0 28 892 396 222
p 2 0 9 911 217 207
p 2 0 8 912 215 205
p 2 0 10 910 369 206
p 2 0 17 903 250 213
p 2 0 10 910 221 208
p 2 1 11 908 456 214
p 2 0 6 914 215 204
p 2 0 4 916 206 202
p 2 0 6 914 467 206
p 2 0 8 912 218 207
p 2 0 5 915 210 202
p 2 0 9 911 365 208
p 2 0 3 917 204 201
p 2 0 8 912 218 205
p 2 0 9 911 370 207
p 2 0 6 914 214 204
p 2 0 6 914 217 204
p 2 1 16 903 465 219
p 2 0 8 912 219 206
p 2 0 4 916 210 203
p 2 0 10 910 426 209
p 2 0 10 910 225 207
p 2 0 5 915 210 203
p 2 1 5 914 434 211
p 2 0 3 917 206 201
p 2 0 5 915 211 203
p 2 0 7 913 462 207
p 2 0 4 916 210 202
p 2 0 6 914 210 203
p 2 0 9 911 365 209
p 2 0 8 912 219 206
p 2 0 2 918 202 200
p 2 0 10 910 375 207
p 2 0 5 915 219 203
p 2 0 4 916 207 203
p 2 1 6 913 440 212
p 2 0 5 915 217 203
p 2 0 3 917 208 202
p 2 0 9 911 466 207
p 2 0 4 916 213 203
p 2 0 3 917 206 201
p 2 0 7 913 358 206
p 2 0 6 914 212 204
p 2 0 4 916 208 201
p 2 0 6 914 366 205
p 2 0 7 913 217 204
p 2 0 2 918 204 201
p 2 0 6 914 349 206
p 2 0 5 915 212 204
p 2 0 3 917 206 200
p 2 1 6 913 440 211
p 2 0 365 555 1841 602
p 2 0 123 797 518 313
p 2 0 50 870 539 242
p 2 0 22 898 240 216
p 2 0 9 911 218 208
p 2 0 13 907 370 212
p 2 0 9 911 226 207
p 2 0 10 910 218 206
p 2 1 13 906 435 215
p 2 0 5 915 215 203
p 2 0 8 912 215 205
p 2 0 4 916 207 203
p 2 0 6 914 208 203
p 2 0 5 915 207 203
p 2 0 9 911 219 206
p 2 0 4 916 209 203
p 2 0 4 916 209 203
p 2 0 10 910 477 210
p 2 0 9 911 227 207
p 2 0 3 917 207 201
p 2 0 10 910 364 210
p 2 0 5 915 216 204
p 2 0 6 914 213 203
p 2 0 7 913 367 205
p 2 0 6 914 213 203
p 2 0 2 918 204 201
p 2 1 11 908 450 216
p 2 0 6 914 214 203
p 2 0 3 917 203 201
p 2 0 7 913 424 206
p 2 0 8 912 215 205
p 2 0 4 916 207 203
p 2 0 8 912 385 206
p 2 0 6 914 212 203
p 2 0 7 913 215 206
p 2 1 7 912 448 214
p 2 0 6 914 215 204
p 2 0 3 917 205 202
p 2 0 9 911 470 209
p 2 0 11 909 220 207
p 2 0 3 917 204 201
p 2 0 9 911 362 209
p 2 0 9 911 226 207
p 2 0 5 915 211 203
p 2 0 9 911 372 207
p 2 0 6 914 216 204
p 2 0 3 917 207 202
p 2 1 7 912 447 214
p 2 0 4 916 218 203
p 2 0 5 915 212 203
p 2 0 9 911 464 208
p 2 0 5 915 212 203
p 2 0 5 915 210 202
p 2 0 7 913 356 205
p 2 0 9 911 225 208
p 2 0 4 916 210 202
p 2 0 7 913 374 206
p 2 0 7 913 223 204
p 2 0 5 915 209 203
p 2 1 6 913 443 213
p 2 0 5 915 219 203
p 2 0 2 918 204 201
p 2 0 7 913 420 207
p 2 0 6 914 217 204
p 2 0 3 917 207 202
p 2 0 7 913 382 206
p 2 0 4 916 215 204
p 2 0 2 918 205 200
p 2 0 7 913 354 207
p 2 0 4 916 208 201
p 2 0 2 918 205 201
p 2 0 6 914 364 205
p 2 0 5 915 215 204
p 2 0 3 917 209 201
p 2 0 6 914 347 205
p 2 0 3 917 207 201
p 2 0 3 917 207 201
p 2 1 4 915 434 210
p 2 0 4 916 213 202
p 2 0 3 917 204 201
p 2 11 198 711 19032 759
p 2 0 161 759 867 377
p 2 0 70 850 371 262
p 2 2 203 715 14333 615
p 2 0 152 768 821 364
p 2 0 64 856 383 260
p 2 0 203 717 14004 589
p 2 0 165 755 837 377
p 2 0 82 838 415 275
p 2 0 30 890 268 225
p 2 0 20 900 240 216
p 2 0 10 910 220 210
p 2 0 4 916 211 203
p 2 0 8 912 216 206
p 2 0 6 914 214 205
p 2 0 3 917 210 202
p 2 0 4 916 211 203
p 2 0 4 916 210 202
p 2 31 186 703 20819 876
p 2 0 157 763 827 369
p 2 0 56 864 326 250
p 2 4 215 701 17783 708
p 2 0 163 757 910 375
p 2 0 71 849 389 267
p 2 2 228 690 18498 736
p 2 0 180 740 934 388
p 2 0 78 842 377 268
p 2 0 24 896 510 226
p 2 0 43 877 307 236
p 2 0 23 897 245 217
p 2 0 23 897 490 223
p 2 0 13 907 230 209
p 2 0 19 901 245 214
p 2 7 121 792 10382 523
p 2 0 87 833 523 286
p 2 0 35 885 278 227
p 2 1 134 785 8610 482
p 2 0 107 813 609 310
p 2 0 36 884 283 230
p 2 0 133 787 8692 480
p 2 0 100 820 597 304
p 2 0 33 887 290 228
p 2 0 21 899 242 217
p 2 0 6 914 216 205
p 2 0 15 905 231 211
p 2 22 207 691 20183 821
p 2 0 154 766 834 363
p 2 0 81 839 403 274
p 2 2 227 691 15813 683
p 2 0 177 743 878 387
p 2 0 66 854 372 259
p 2 2 204 714 16013 651
p 2 0 164 756 891 373
p 2 0 76 844 421 266
p 2 0 43 877 431 236
p 2 0 25 895 256 220
p 2 0 36 884 280 229
p 2 0 17 903 394 215
p 2 0 14 906 236 210
p 2 0 6 914 211 203
p 2 1 23 896 369 225
p 2 0 10 910 222 206
p 2 0 9 911 216 206
p 2 0 11 909 356 212
p 2 0 14 906 233 210
p 2 0 6 914 213 203
p 2 0 9 911 372 209
p 2 0 12 908 228 208
p 2 0 14 906 233 212
p 2 1 10 909 341 214
p 2 0 5 915 208 203
p 2 0 2 918 203 200
p 2 0 4 916 207 202
p 2 0 2 918 202 200
p 2 0 2 918 203 200
p 2 0 3 917 208 201
p 2 0 7 913 214 205
p 2 0 2 918 204 201
p 2 0 9 911 400 211
p 2 0 7 913 216 205
p 2 0 14 906 231 210
p 2 1 15 904 360 220
p 2 0 4 916 208 203
p 2 0 6 914 211 204
p 2 0 19 901 361 215
p 2 0 7 913 212 205
p 2 0 2 918 202 200
p 2 1 5 914 319 210
p 2 0 4 916 212 202
p 2 0 4 916 208 202
p 2 0 7 913 382 208
p 2 0 6 914 216 205
p 2 0 3 917 207 201
p 2 0 8 912 359 208
p 2 0 3 917 206 201
p 2 0 1 919 200 200
p 2 1 9 910 330 213
p 2 0 4 916 209 202
p 2 0 3 917 206 201
p 2 0 8 912 387 210
p 2 0 6 914 216 205
p 2 0 3 917 204 201
p 2 0 5 915 355 205
p 2 0 3 917 209 201
p 2 0 5 915 209 203
p 2 1 6 913 327 212
p 2 0 4 916 211 202
p 2 0 3 917 205 202
p 2 0 7 913 374 208
p 2 0 2 918 205 201
p 2 0 2 918 203 200
p 2 0 4 916 349 204
p 2 0 4 916 209 202
p 2 0 1 919 200 200
p 2 1 5 914 323 210
p 2 0 3 917 207 202
p 2 0 2 918 203 200
p 2 0 1 919 200 200
p 2 0 1 919 200 200
p 2 0 2 918 201 200
p 2 0 2 918 202 200
p 2 0 2 918 203 200
p 2 0 1 919 200 200
p 2 0 1 919 200 200
p 2 0 1 919 200 200
p 2 0 3 917 205 202
p 2 0 7 913 380 207
p 2 0 3 917 209 202
p 2 0 1 919 200 200
p 2 0 4 916 352 204
p 2 0 6 914 216 204
p 2 0 4 916 208 201
p 2 0 5 915 358 204
p 2 0 3 917 205 201
p 2 0 1 919 200 200
p 2 1 5 914 324 210
p 2 0 1 919 200 200
p 2 0 1 919 200 200
p 2 0 6 914 332 204
p 2 0 3 917 209 201
p 2 0 1 919 200 200
p 2 0 6 914 361 205
p 2 0 2 918 206 200
p 2 0 1 919 200 200
p 2 1 5 914 326 211
p 2 0 2 918 202 200
p 2 0 2 918 202 201
p 2 0 6 914 374 207
p 2 0 3 917 205 201
p 2 0 2 918 204 200
p 2 0 4 916 351 204
p 2 0 2 918 207 200
p 2 0 1 919 200 200
p 2 0 4 916 355 204
p 2 0 4 916 205 201
p 2 0 1 919 200 200
p 2 0 5 915 351 204
p 2 0 4 916 208 202
p 2 0 4 916 208 202
p 2 0 4 916 355 204
p 2 0 4 916 212 202
p 2 0 3 917 203 201
p 2 1 4 915 324 209
p 2 0 2 918 205 200
p 2 0 1 919 200 200
p 2 0 5 915 375 204
p 2 0 3 917 213 202
p 2 0 2 918 202 200
p 2 0 4 916 352 204
p 2 0 2 918 204 200
p 2 0 397 523 2022 634
p 2 0 161 759 706 341
p 2 0 77 843 321 260
p 2 0 23 897 230 217
p 2 1 25 894 361 225
p 2 0 13 907 222 211
p 2 0 9 911 215 206
p 2 0 14 906 350 213
p 2 0 19 901 241 213
p 2 0 11 909 217 209
p 2 1 11 908 337 217
p 2 0 12 908 220 208
p 2 0 7 913 219 205
p 2 0 12 908 390 211
p 2 0 5 915 214 204
p 2 0 7 913 214 205
p 2 0 14 906 376 213
p 2 0 8 912 218 205
p 2 0 8 912 215 204
p 2 0 7 913 362 207
p 2 0 7 913 215 205
p 2 0 5 915 211 203
p 2 1 6 913 332 211
p 2 0 8 912 219 206
p 2 0 8 912 218 205
p 2 0 9 911 335 206
p 2 0 5 915 215 203
p 2 0 3 917 209 202
p 2 0 7 913 379 207
p 2 0 3 917 212 201
p 2 0 4 916 210 201
p 2 1 6 913 336 212
p 2 0 6 914 215 203
p 2 0 4 916 208 202
p 2 0 6 914 379 206
p 2 0 5 915 216 203
p 2 0 6 914 210 203
p 2 1 133 786 9168 507
p 2 0 101 819 592 305
p 2 0 53 867 326 245
p 2 0 134 786 9239 491
p 2 0 102 818 594 309
p 2 0 47 873 300 240
p 2 6 124 790 9019 502
p 2 0 104 816 550 305
p 2 0 27 893 262 221
p 2 4 128 788 9154 500
p 2 0 95 825 564 299
p 2 0 36 884 297 232
p 2 0 16 904 233 212
p 2 0 11 909 223 209
p 2 0 10 910 223 208
p 2 0 5 915 214 204
p 2 0 6 914 207 204
p 2 0 4 916 204 202
p 2 0 4 916 205 202
p 2 0 4 916 208 202
p 2 0 3 917 204 201
p 2 0 3 917 203 201
p 2 0 3 917 204 201
p 2 0 1 919 200 200
p 2 0 1 919 200 200
p 2 0 1 919 200 200
p 2 0 1 919 200 200
i 2 920 0 0 105327 5065
p 2 0 918 2 7381 1264
p 2 0 918 2 8046 1244
p 2 0 918 2 9259 1299
p 2 0 917 3 8706 1281
p 2 0 917 3 8608 1276
p 2 0 915 5 8553 1254
p 2 0 916 4 8708 1268
p 2 0 917 3 8293 1237
p 2 0 915 5 8289 1239
p 2 0 915 5 8261 1229
p 2 0 917 3 8592 1248
p 2 0 919 1 8310 1234
p 2 0 918 2 8284 1223
p 2 0 919 1 8333 1216
p 2 0 918 2 8571 1238
p 2 0 918 2 8309 1213
p 2 0 917 3 8288 1211
p 2 0 919 1 8089 1208
p 2 0 917 3 8180 1216
p 2 0 919 1 8068 1210
p 2 0 918 2 7750 1189
p 2 0 918 2 7866 1196
p 2 0 918 2 8006 1208
p 2 0 915 5 7963 1198
p 2 0 918 2 7857 1188
p 2 0 916 4 7889 1183
p 2 0 920 0 7907 1193
p 2 0 917 3 7880 1189
p 2 0 920 0 7845 1186
p 2 0 920 0 7978 1183
p 2 0 918 2 8031 1208
p 2 0 920 0 7967 1192
p 2 0 919 1 7767 1182
p 2 0 919 1 7757 1179
p 2 0 919 1 8044 1195
p 2 0 919 1 8000 1192
p 2 0 918 2 7702 1181
p 2 0 919 1 7772 1172
p 2 0 920 0 7881 1209
p 2 0 918 2 7699 1184
p 2 0 918 2 7402 1170
p 2 0 917 3 7449 1169
p 2 0 919 1 7522 1179
p 2 0 917 3 7581 1177
p 2 0 920 0 7377 1163
p 2 0 920 0 7432 1175
p 2 0 919 1 7530 1180
p 2 0 919 1 7509 1181
p 2 0 920 0 7513 1176
p 2 0 920 0 7672 1185
p 2 0 919 1 7694 1191
p 2 0 920 0 7771 1199
p 2 0 920 0 7406 1179
p 2 0 917 3 7387 1168
p 2 0 917 3 7492 1183
p 2 0 917 3 7588 1182
p 2 0 918 2 7388 1181
p 2 0 917 3 7439 1179
p 2 0 919 1 7414 1183
p 2 0 919 1 7306 1185
p 2 0 919 1 7318 1183
p 2 0 920 0 7349 1171
p 2 0 919 1 7210 1174
p 2 0 920 0 7217 1169
p 2 0 917 3 7147 1165
p 2 0 919 1 7267 1181
p 2 0 918 2 7498 1183
p 2 0 918 2 7127 1166
p 2 0 919 1 7063 1161
p 2 0 916 4 7265 1178
p 2 0 916 4 7293 1184
p 2 0 917 3 7257 1174
p 2 0 919 1 7017 1180
p 2 0 918 2 6959 1162
p 2 0 918 2 7125 1180
p 2 0 919 1 7047 1168
p 2 0 919 1 6808 1172
p 2 0 920 0 6841 1160
p 2 0 914 6 6815 1163
p 2 0 916 4 6936 1152
p 2 0 913 7 6703 1146
p 2 0 917 3 6753 1149
p 2 0 915 5 6858 1153
p 2 0 915 5 6889 1149
p 2 0 917 3 6797 1139
p 2 0 913 7 6850 1135
p 2 0 916 4 6911 1149
p 2 0 919 1 6835 1145
p 2 0 918 2 6644 1126
p 2 0 918 2 6789 1132
p 2 0 918 2 6886 1141
p 2 0 917 3 6941 1140
p 2 0 918 2 6680 1134
p 2 0 917 3 6846 1135
p 2 0 918 2 6761 1128
p 2 0 918 2 6827 1138
p 2 0 917 3 6770 1132
p 2 0 917 3 6766 1139
p 2 0 916 4 6927 1149
p 2 0 914 6 6958 1140
p 2 0 918 2 6836 1134
p 2 0 917 3 6820 1137
p 2 0 916 4 6729 1137
p 2 0 918 2 6729 1135
p 2 0 919 1 6442 1126
p 2 0 917 3 6544 1121
p 2 0 919 1 6626 1138
p 2 0 919 1 6543 1120
p 2 0 919 1 6390 1118
p 2 0 918 2 6587 1121
p 2 0 918 2 6642 1133
p 2 0 918 2 6610 1133
p 2 0 918 2 6420 1126
p 2 0 918 2 6522 1121
p 2 0 917 3 6523 1129
p 2 0 917 3 6496 1131
p 2 0 917 3 6422 1126
p 2 0 917 3 6597 1128
p 2 0 918 2 6509 1126
p 2 0 918 2 6571 1132
p 2 0 918 2 6365 1109
p 2 0 918 2 6434 1114
p 2 0 918 2 6450 1121
p 2 0 919 1 6454 1125
p 2 0 919 1 6141 1110
p 2 0 916 4 6165 1105
p 2 0 918 2 6355 1121
p 2 0 918 2 6467 1124
p 2 0 917 3 6346 1118
p 2 0 916 4 6393 1119
p 2 0 915 5 6413 1122
p 2 0 914 6 6492 1126
p 2 0 917 3 6278 1122
p 2 0 914 6 6398 1113
p 2 0 915 5 6569 1125
p 2 0 915 5 6427 1111
p 2 0 915 5 6177 1104
p 2 0 914 6 6263 1106
p 2 0 916 4 6294 1112
p 2 0 916 4 6281 1119
p 2 0 914 6 6002 1107
p 2 0 916 4 6126 1104
p 2 0 915 5 6114 1111
