# XviD 2pass stat file (core version 1.3.7)
# Please do not modify this file

p 2 0 8116 44 24927 9664
p 2 7 8106 47 17885 9083
p 2 0 8116 44 27297 9978
p 2 0 8102 58 21138 9384
p 2 0 8113 47 24592 9529
p 2 0 8097 63 21314 9274
p 2 1 8093 66 19629 8945
p 2 0 8090 70 24490 9548
p 2 4 8099 57 23209 9066
p 2 0 8105 55 24494 9238
p 2 1 8086 73 21328 9004
p 2 1 8082 77 23183 8956
p 2 1 8083 76 21323 9155
p 2 0 8084 76 23276 9360
p 2 1 8076 83 24048 9627
p 2 1 8086 73 16379 8580
p 2 0 8064 96 27234 10016
p 2 0 8088 72 21755 9186
p 2 0 8071 89 26641 9833
p 2 0 8092 68 19383 8868
p 2 0 8064 96 25808 9350
p 2 1 8090 69 22024 9071
p 2 2 8087 71 24253 9241
p 2 1 8084 75 16799 8492
p 2 0 8073 87 24354 9231
p 2 1 8079 80 20800 8979
p 2 0 8078 82 21378 9150
p 2 0 8076 84 17783 8678
p 2 0 8079 81 18366 8681
p 2 0 8070 90 22775 9061
i 2 8160 0 0 154728 31002
p 2 0 2535 5625 4390 3705
p 2 0 2720 5440 4985 3741
p 2 0 1055 7105 2245 2121
p 2 1 1000 7159 3086 2086
p 2 0 362 7798 1553 1450
p 2 0 338 7822 2436 1456
p 2 0 241 7919 1566 1337
p 2 1 247 7912 2428 1375
p 2 0 141 8019 1279 1239
p 2 0 106 8054 2171 1227
p 2 0 94 8066 1276 1194
p 2 1 153 8006 2283 1286
p 2 0 106 8054 1247 1205
p 2 0 89 8071 2139 1210
p 2 0 94 8066 1275 1191
p 2 1 129 8030 2220 1256
p 2 0 103 8057 1248 1205
p 2 0 75 8085 2119 1195
p 2 0 54 8106 1209 1153
p 2 1 68 8091 2143 1197
p 2 0 56 8104 1188 1156
p 2 0 63 8097 2091 1184
p 2 0 79 8081 1215 1178
p 2 1 82 8077 2120 1209
p 2 0 182 7978 1331 1277
p 2 0 154 8006 2203 1273
p 2 0 127 8033 1292 1228
p 2 1 166 7993 2242 1289
p 2 0 129 8031 1293 1222
p 2 0 85 8075 2111 1204
p 2 0 58 8102 1192 1158
p 2 1 47 8112 2078 1178
p 2 0 56 8104 1192 1159
p 2 0 69 8091 2090 1188
p 2 0 43 8117 1168 1143
p 2 1 67 8092 2103 1197
p 2 0 38 8122 1172 1141
p 2 0 37 8123 2058 1159
p 2 0 18 8142 1142 1122
p 2 1 36 8123 2055 1168
p 2 0 35 8125 1171 1137
p 2 0 48 8112 2071 1171
p 2 0 43 8117 1172 1146
p 2 1 36 8123 2053 1167
p 2 0 25 8135 1156 1129
p 2 0 38 8122 2063 1159
p 2 0 20 8140 1145 1124
p 2 1 33 8126 2062 1164
p 2 0 19 8141 1143 1123
p 2 0 38 8122 1974 1165
p 2 0 28 8132 1154 1129
p 2 1 28 8131 2048 1158
p 2 0 18 8142 1140 1121
i 2 8160 0 0 122209 29969
p 2 117 7911 132 67169 16017
p 2 88 7930 142 64205 15234
p 2 63 7940 157 59377 14804
p 2 42 7946 172 60308 14575
p 2 40 7958 162 52524 13618
p 2 54 7936 170 54688 13487
p 2 87 7898 175 56866 13332
p 2 216 7758 186 76129 14355
p 2 714 7260 186 102110 16418
p 2 1012 6916 232 119537 17258
p 2 1105 6772 283 131733 17797
p 2 494 7221 445 129738 15499
p 2 0 4544 3616 9262 5951
p 2 53 4671 3436 50007 8510
p 2 0 2909 5251 6875 4313
p 2 56 3690 4414 48583 7418
p 2 0 2798 5362 6654 4154
p 2 79 2636 5445 48550 6410
p 2 0 2377 5783 5809 3750
p 2 382 3064 4714 93753 9323
p 2 0 2084 6076 5584 3443
p 2 377 2349 5434 101450 8739
p 2 0 1851 6309 5367 3301
p 2 51 2900 5209 46529 6552
p 2 0 1919 6241 5286 3223
p 2 81 3117 4962 49947 6890
p 2 0 1827 6333 4959 3168
p 2 53 2249 5858 42384 5635
p 2 0 1326 6834 4098 2571
p 2 391 2128 5641 92198 8386
p 2 0 1481 6679 4492 2813
p 2 381 2034 5745 100001 8411
p 2 0 1380 6780 4547 2730
p 2 50 2391 5719 46337 6001
p 2 0 1813 6347 5016 3118
p 2 65 2536 5559 50508 6253
p 2 0 2041 6119 5598 3383
p 2 59 2681 5420 46716 6293
p 2 0 1494 6666 5169 2828
p 2 375 1957 5828 90678 8139
p 2 0 1284 6876 4228 2596
p 2 391 2050 5719 100439 8445
p 2 0 1396 6764 4429 2706
p 2 50 2469 5641 45730 6111
p 2 0 1468 6692 4466 2788
p 2 82 2537 5541 48144 6288
p 2 0 1462 6698 4329 2762
p 2 51 2150 5959 42516 5552
p 2 0 1204 6956 3939 2483
p 2 398 1924 5838 91417 8204
p 2 0 1286 6874 4192 2614
p 2 390 1947 5823 98441 8308
p 2 0 1228 6932 4210 2571
p 2 62 2316 5782 45292 5959
p 2 0 1201 6959 3888 2452
p 2 56 2290 5814 46456 5888
p 2 0 1378 6782 4065 2638
p 2 53 2144 5963 45140 5641
p 2 0 1288 6872 4741 2607
p 2 364 2091 5705 91565 8214
p 2 0 1211 6949 4176 2522
p 2 373 2085 5702 98509 8374
p 2 0 1337 6823 4391 2657
p 2 49 2361 5750 44317 5903
p 2 0 1287 6873 4088 2550
p 2 58 2317 5785 46394 5895
p 2 0 1310 6850 4009 2576
p 2 52 2130 5978 43869 5565
p 2 0 1214 6946 3900 2500
p 2 388 1947 5825 91296 8162
p 2 0 1229 6931 4119 2551
p 2 377 1959 5824 98937 8300
p 2 0 1309 6851 4327 2657
p 2 61 2301 5798 44807 5929
p 2 0 1284 6876 4156 2656
p 2 65 2281 5814 48000 5957
p 2 0 1254 6906 4029 2631
p 2 47 2135 5978 41135 5417
p 2 0 1113 7047 3776 2382
p 2 369 1874 5917 90225 7980
p 2 0 1150 7010 3865 2442
p 2 402 1900 5858 99999 8315
p 2 0 1265 6895 4582 2596
p 2 48 2231 5881 46749 5867
p 2 0 1217 6943 4057 2506
p 2 62 2248 5850 48600 5938
p 2 0 1214 6946 3891 2487
p 2 45 2093 6022 44490 5518
p 2 0 1125 7035 3886 2413
p 2 368 1842 5950 89718 7915
p 2 0 1104 7056 3809 2399
p 2 405 1851 5904 99320 8272
p 2 0 1167 6993 4149 2510
p 2 47 2202 5911 45477 5784
p 2 0 1123 7037 3812 2405
p 2 57 2182 5921 45940 5788
p 2 0 1203 6957 3884 2481
p 2 49 2094 6017 44390 5540
p 2 0 1104 7056 3728 2371
p 2 383 1813 5964 89496 8007
p 2 0 1060 7100 3778 2348
p 2 399 1920 5841 99714 8316
p 2 0 1220 6940 4239 2612
p 2 45 2219 5896 44868 5727
p 2 0 1181 6979 3967 2466
p 2 59 2178 5923 45277 5715
p 2 0 1210 6950 3897 2484
p 2 54 2094 6012 42498 5520
p 2 0 1170 6990 3938 2441
p 2 400 1754 6006 91093 7991
p 2 0 1253 6907 4075 2554
p 2 383 1959 5818 99851 8359
p 2 0 1268 6892 4451 2613
p 2 50 2176 5934 44854 5770
p 2 0 1202 6958 4097 2495
p 2 53 2166 5941 43322 5577
p 2 0 1157 7003 3807 2412
p 2 53 2091 6016 43641 5539
p 2 0 1268 6892 4360 2575
p 2 388 1729 6043 90179 7962
p 2 0 1052 7108 3888 2361
p 2 406 1917 5837 101016 8369
p 2 0 1243 6917 4333 2565
p 2 51 2189 5920 46097 5798
p 2 0 1123 7037 3845 2410
p 2 89 2076 5995 47585 5847
p 2 0 1212 6948 3941 2499
p 2 42 2073 6045 40977 5325
p 2 0 1064 7096 3614 2329
p 2 392 1713 6055 92133 7956
p 2 0 1105 7055 3885 2417
p 2 379 1888 5893 99815 8221
p 2 0 1260 6900 4584 2584
p 2 45 2150 5965 44970 5666
p 2 0 1190 6970 4391 2492
p 2 60 2119 5981 45330 5651
i 2 8160 0 0 122363 29879
p 2 0 1889 6271 4053 2915
p 2 0 1804 6356 3580 2748
p 2 0 742 7418 2137 1784
p 2 0 964 7196 2370 1952
p 2 0 398 7762 1662 1464
p 2 4 404 7752 2233 1483
p 2 0 219 7941 1376 1294
p 2 0 229 7931 1319 1285
p 2 0 198 7962 1855 1296
p 2 0 193 7967 1287 1258
p 2 0 99 8061 1196 1182
p 2 0 125 8035 1591 1229
p 2 0 93 8067 1244 1185
p 2 0 165 7995 1436 1261
p 2 0 140 8020 1822 1244
p 2 0 137 8023 1268 1217
p 2 0 82 8078 1186 1170
p 2 2 96 8062 1439 1223
p 2 0 51 8109 1169 1159
p 2 0 63 8097 1185 1159
p 2 7 50 8103 2062 1201
p 2 0 41 8119 1155 1138
p 2 0 30 8130 1163 1130
p 2 0 47 8113 1486 1161
p 2 0 36 8124 1144 1133
p 2 0 23 8137 1129 1124
p 2 0 29 8131 1648 1150
p 2 0 43 8117 1165 1139
p 2 0 24 8136 1131 1125
p 2 2 32 8126 1394 1165
p 2 0 24 8136 1133 1129
p 2 0 9 8151 1114 1114
p 2 7 19 8134 2018 1170
p 2 0 20 8140 1140 1122
p 2 0 24 8136 1136 1124
p 2 0 37 8123 1513 1155
p 2 0 59 8101 1166 1149
p 2 0 7 8153 1111 1109
p 2 0 30 8130 1697 1151
p 2 0 32 8128 1152 1131
p 2 0 40 8120 1159 1138
p 2 1 21 8138 1372 1154
p 2 0 11 8149 1116 1115
p 2 0 16 8144 1128 1120
p 2 7 13 8140 2019 1168
p 2 0 47 8113 1165 1141
p 2 0 9 8151 1118 1112
p 2 0 57 8103 1568 1183
p 2 37 5046 3077 32737 7838
p 2 266 5302 2592 53877 10128
p 2 617 5459 2084 73902 12585
p 2 857 5545 1758 95720 14698
p 2 922 5714 1524 119294 16096
p 2 1146 5627 1387 134654 17558
p 2 811 6070 1279 133566 17012
p 2 619 6176 1365 115678 15783
p 2 634 6224 1302 105813 15809
p 2 374 6487 1299 98993 14639
p 2 65 6451 1644 70707 12289
p 2 0 3681 4479 8549 5367
p 2 0 2432 5728 4650 3620
p 2 0 2453 5707 4737 3456
p 2 0 1757 6403 3878 2770
p 2 0 1342 6818 2820 2339
p 2 0 1074 7086 2451 2098
p 2 0 999 7161 3382 2083
p 2 0 782 7378 2172 1827
p 2 0 699 7461 2757 1793
p 2 0 737 7423 2602 1812
p 2 0 388 7772 1683 1469
p 2 0 394 7766 1674 1457
p 2 2 368 7790 2482 1478
p 2 0 271 7889 1457 1350
p 2 0 172 7988 1393 1263
p 2 0 182 7978 1755 1290
p 2 0 213 7947 1545 1307
p 2 0 151 8009 1336 1246
p 2 0 122 8038 1688 1226
p 2 0 89 8071 1247 1190
p 2 0 99 8061 1255 1196
p 2 0 103 8057 1479 1220
p 2 0 60 8100 1197 1168
p 2 0 34 8126 1148 1135
p 2 2 38 8120 1850 1173
p 2 0 38 8122 1177 1143
p 2 0 35 8125 1155 1137
p 2 0 32 8128 1504 1150
p 2 0 38 8122 1207 1143
i 2 8160 0 0 25104 22885
p 2 4762 3398 0 62013 25389
p 2 5244 2916 0 57151 26061
p 2 4678 3482 0 63471 26091
p 2 3778 4382 0 72414 26250
p 2 2441 5719 0 83808 24036
p 2 1789 6371 0 86424 24167
p 2 1254 6906 0 89307 22452
p 2 700 7460 0 91898 22751
p 2 596 7564 0 91162 21187
p 2 468 7692 0 88747 22206
p 2 436 7724 0 91024 21364
p 2 254 7906 0 92401 22230
p 2 0 6746 1414 11186 8491
p 2 0 7238 922 8470 7375
p 2 0 4418 3742 5747 5008
p 2 0 5623 2537 6644 6064
p 2 0 3702 4458 4847 4512
p 2 0 4142 4018 5665 5021
p 2 0 2788 5372 3965 3724
p 2 0 2159 6001 3613 3133
p 2 0 1289 6871 2443 2309
p 2 0 931 7229 2079 1968
p 2 0 528 7632 1709 1608
p 2 0 706 7454 1963 1769
p 2 0 516 7644 1656 1590
p 2 0 319 7841 1483 1408
p 2 0 295 7865 1451 1385
p 2 0 330 7830 1503 1422
p 2 0 234 7926 1365 1323
p 2 0 281 7879 1387 1364
p 2 0 194 7966 1303 1289
p 2 0 110 8050 1212 1204
p 2 0 68 8092 1176 1170
p 2 0 78 8082 1220 1181
p 2 0 93 8067 1223 1195
p 2 0 143 8017 1255 1238
p 2 0 211 7949 1307 1293
p 2 0 151 8009 1246 1239
p 2 0 98 8062 1196 1194
p 2 0 34 8126 1138 1136
p 2 0 30 8130 1134 1130
p 2 0 204 7956 1335 1295
p 2 0 203 7957 1309 1295
p 2 0 196 7964 1311 1288
p 2 0 204 7956 1325 1300
p 2 0 163 7997 1269 1255
p 2 0 105 8055 1204 1198
p 2 0 68 8092 1176 1170
p 2 0 36 8124 1142 1138
p 2 0 23 8137 1129 1126
p 2 0 17 8143 1122 1120
p 2 0 6 8154 1108 1108
p 2 7353 807 0 54772 30683
p 2 6822 1338 0 57084 30313
p 2 6878 1282 0 51336 29191
p 2 6562 1598 0 51563 28272
p 2 7165 995 0 44633 28271
p 2 7773 387 0 35558 28069
i 2 8160 0 0 251151 35463
p 2 0 7925 235 51243 10414
p 2 0 7940 220 51632 10194
p 2 0 7925 235 60281 10608
p 2 0 7992 168 56234 10567
p 2 0 7966 194 59177 10669
p 2 0 8000 160 59379 10856
p 2 3 7997 160 66002 11317
p 2 3 7977 180 55742 10590
p 2 0 7991 169 58497 10678
p 2 1 7965 194 57866 10768
p 2 0 8014 146 64297 11149
p 2 0 7973 187 55500 10607
p 2 0 7981 179 58414 10723
p 2 0 7991 169 58824 10782
p 2 0 8002 158 64384 11138
p 2 0 7957 203 56791 10620
p 2 0 7995 165 58859 10730
p 2 0 7988 172 58777 10775
p 2 2 8008 150 65108 11174
p 2 0 8012 148 57225 10690
p 2 0 7968 192 59169 10699
p 2 1 7933 226 59328 10766
p 2 0 8014 146 65013 11119
p 2 0 8015 145 58624 10777
p 2 0 7996 164 60946 10852
p 2 0 7979 181 60148 10831
p 2 0 7988 172 65866 11250
p 2 0 7989 171 57869 10730
p 2 0 7981 179 60429 10786
p 2 0 7978 182 60340 10833
p 2 0 8009 151 65205 11178
p 2 0 7980 180 58137 10718
p 2 0 7994 166 60482 10854
p 2 0 8015 145 61003 10930
p 2 0 7999 161 65127 11162
p 2 0 7951 209 58145 10654
p 2 3 8008 149 60288 10828
p 2 1 7975 184 59837 10884
p 2 1 8009 150 65099 11120
p 2 1 7951 208 57908 10718
p 2 0 8001 159 60083 10750
p 2 0 7976 184 60547 10874
p 2 4 8008 148 68852 11337
p 2 7 7962 191 63171 10955
p 2 3 8003 154 64540 11003
p 2 1 7991 168 62676 11059
p 2 0 7988 172 66107 11292
p 2 1 8021 138 61489 10877
p 2 0 8010 150 63887 10986
p 2 1 7980 179 64404 11032
p 2 4 7997 159 68951 11478
p 2 1 8007 152 58457 10770
p 2 0 8007 153 62133 10913
p 2 10 7962 188 66486 11091
p 2 3 7987 170 68937 11296
p 2 1 7961 198 60745 10788
p 2 1 8000 159 60964 10896
p 2 0 7965 195 62642 11011
p 2 0 7994 166 67714 11252
p 2 3 7997 160 61510 10927
p 2 0 7999 161 60590 10823
p 2 0 7978 182 59736 10806
p 2 1 8008 151 62859 10991
p 2 8 8033 119 71519 11498
p 2 7 8001 152 62983 11051
p 2 0 7950 210 61456 10852
p 2 0 8008 152 62260 11107
p 2 0 8003 157 62557 11048
p 2 6 8023 131 70681 11561
p 2 2 7998 160 61982 10949
p 2 1 7996 163 62443 10930
p 2 1 7986 173 60311 10900
p 2 2 8037 121 62414 11070
p 2 7 8035 118 73086 11604
p 2 6 8002 152 63317 11006
p 2 0 8002 158 60473 10849
p 2 0 7946 214 59346 10822
p 2 3 7980 177 61807 10998
p 2 1 8011 148 68939 11426
p 2 3 8001 156 61639 10976
p 2 3 7991 166 62284 10984
p 2 0 7970 190 59049 10780
p 2 2 8010 148 62636 11069
p 2 7 8019 134 71205 11545
p 2 4 7988 168 62276 11027
p 2 0 7952 208 60903 10835
p 2 0 7967 193 58503 10749
p 2 2 8005 153 61629 11046
p 2 1 7992 167 68118 11382
p 2 4 7990 166 61321 10942
p 2 2 7945 213 62129 10947
p 2 0 7964 196 59093 10822
p 2 0 8041 119 64198 11142
p 2 12 8017 131 71770 11515
p 2 6 7991 163 63303 10995
p 2 1 8026 133 62101 10971
p 2 3 7942 215 59279 10801
p 2 1 7980 179 62240 11035
p 2 5 7992 163 68986 11406
p 2 2 7992 166 61484 10911
p 2 3 7998 159 63533 11061
p 2 0 7993 167 60443 10945
p 2 1 8000 159 69149 11462
p 2 6 7978 176 65349 11086
p 2 7 7991 162 65828 11151
p 2 2 7987 171 61861 11084
p 2 1 7977 182 65400 11212
p 2 3 7977 180 60680 10943
p 2 6 7972 182 63252 11063
p 2 6 7998 156 63685 11142
p 2 3 8010 147 68458 11457
p 2 3 7970 187 59054 10891
p 2 4 7966 190 64752 11179
p 2 8 7963 189 68252 11344
p 2 8 8010 142 71822 11540
p 2 1 7990 169 61377 10969
p 2 2 7978 180 62686 11046
p 2 2 7974 184 64087 11224
p 2 4 7991 165 70843 11525
p 2 5 8018 137 63711 11142
p 2 2 8002 156 64139 11205
p 2 0 7992 168 62159 11134
p 2 5 7993 162 70667 11620
p 2 11 7962 187 65256 11189
p 2 6 7962 192 67260 11238
p 2 0 7992 168 63612 11171
p 2 0 7969 191 67623 11455
p 2 4 7976 180 62637 11091
p 2 4 7986 170 66315 11269
p 2 3 7981 176 64998 11281
p 2 1 7975 184 69555 11553
p 2 2 7976 182 59408 10980
p 2 4 7975 181 65970 11184
p 2 6 7988 166 68938 11350
p 2 7 7998 155 72730 11700
p 2 1 7954 205 62338 11080
p 2 1 7963 196 62597 11111
p 2 0 7995 165 65410 11370
p 2 6 7981 173 70697 11620
p 2 4 7990 166 63583 11177
p 2 8 7953 199 63589 11079
p 2 1 7985 174 59672 10953
p 2 7 7985 168 64427 11324
p 2 5 7997 158 74208 11801
p 2 6 8013 141 66084 11343
p 2 1 7998 161 61434 11055
p 2 1 7940 219 63467 11159
p 2 5 7962 193 64007 11196
p 2 5 7979 176 70043 11538
p 2 6 7957 197 62061 11030
p 2 2 7961 197 63215 11083
p 2 0 7997 163 60150 11005
p 2 8 7974 178 70223 11477
p 2 10 7966 184 67899 11236
p 2 8 8022 130 67275 11327
p 2 0 8010 150 64439 11211
p 2 0 8006 154 68353 11418
p 2 2 7966 192 62895 11023
p 2 4 7982 174 64972 11180
p 2 4 7969 187 64008 11219
p 2 2 7989 169 68388 11490
p 2 0 7964 196 57745 10861
p 2 6 7986 168 64433 11178
p 2 8 7997 155 67646 11271
p 2 8 7983 169 70496 11589
p 2 0 7988 172 60806 11010
p 2 1 7990 169 62062 11076
p 2 2 7991 167 64167 11269
p 2 3 8015 142 71569 11706
p 2 6 7965 189 61554 11008
p 2 5 7986 169 61663 11119
p 2 0 7979 181 58441 10957
p 2 3 7988 169 67930 11454
p 2 8 7986 166 65443 11245
p 2 10 7998 152 62870 11127
p 2 1 7978 181 59828 10944
p 2 1 7995 164 58127 11083
p 2 2 7988 170 65506 11553
p 2 8 7980 172 59792 11109
p 2 8 7994 158 61227 10999
p 2 1 7982 177 61511 11307
p 2 0 8002 158 54815 10957
p 2 3 7999 158 65389 11526
p 2 12 7992 156 62257 11203
p 2 10 7983 167 59867 11088
p 2 0 7968 192 58433 11024
p 2 0 8004 156 56112 11030
p 2 6 8017 137 64624 11587
p 2 6 8003 151 58155 11141
p 2 8 7978 174 60777 11103
p 2 6 7986 168 58212 11143
p 2 0 8028 132 59359 11318
p 2 8 7992 160 60054 11127
p 2 11 8005 144 63241 11193
p 2 11 8018 131 61177 11317
p 2 0 8028 132 61981 11328
p 2 0 8011 149 54230 10889
p 2 2 7997 161 58818 11018
p 2 7 8014 139 59081 11165
p 2 7 8042 111 63503 11461
p 2 1 8015 144 55331 10893
p 2 1 8000 159 53520 10752
p 2 6 8026 128 59306 11113
p 2 11 8027 122 65079 11411
p 2 9 8018 133 57997 11087
p 2 0 8005 155 56111 10889
p 2 0 8006 154 53140 10925
p 2 2 8001 157 58885 11051
i 2 8160 0 0 135688 30153
p 2 1 1487 6672 5321 2796
p 2 1891 2345 3924 99576 14295
p 2 359 4201 3600 108236 11135
p 2 1326 2887 3947 89850 12518
p 2 0 1877 6283 6385 3408
p 2 417 4138 3605 105709 11163
p 2 1512 2495 4153 98741 12756
p 2 0 1575 6585 5749 3044
p 2 1082 3361 3717 117931 13381
p 2 1 1954 6205 7110 3569
p 2 1039 2485 4636 102468 11540
p 2 628 3871 3661 130898 13276
p 2 1825 2497 3838 103224 14406
p 2 55 1646 6459 8275 3584
p 2 1532 3344 3284 128545 15129
p 2 22 2010 6128 8510 3904
p 2 20 1266 6874 6542 2921
p 2 1942 3201 3017 141269 17037
p 2 30 2009 6121 10382 3998
p 2 1091 2702 4367 101554 11877
p 2 97 4032 4031 65952 8960
p 2 1047 3264 3849 104564 12639
p 2 18 1996 6146 8450 3959
p 2 2126 3665 2369 148613 19057
p 2 43 2493 5624 11510 4776
p 2 1259 2711 4190 85579 12010
p 2 346 4642 3172 107130 11846
p 2 0 2792 5368 10915 4843
p 2 1522 2664 3974 95453 13101
p 2 443 4684 3033 113534 12648
p 2 1031 3679 3450 102295 12876
p 2 2 2528 5630 10572 4534
p 2 1015 4283 2862 126015 14756
p 2 4 2866 5290 12094 5065
p 2 1911 3043 3206 117246 16074
p 2 659 4834 2667 134488 14818
p 2 1256 3621 3283 90836 13375
p 2 2 2708 5450 12069 4860
p 2 353 4840 2967 105722 11970
p 2 1608 3153 3399 99128 14076
p 2 57 2345 5758 12629 4499
p 2 1250 4367 2543 135825 15758
p 2 2 2846 5312 11454 4996
p 2 1032 3505 3623 108285 13045
p 2 48 4769 3343 68519 9676
p 2 1935 3303 2922 115435 16331
i 2 8160 0 0 208954 35872
p 2 0 5954 2206 36002 9771
p 2 138 6689 1333 85401 12400
p 2 20 7424 716 78430 12988
p 2 48 7043 1069 86593 12818
p 2 0 6687 1473 38241 10707
p 2 84 7399 677 94939 13331
p 2 0 6906 1254 38282 10922
p 2 0 6290 1870 34776 10298
p 2 131 7389 640 98833 13851
p 2 0 6940 1220 38735 11024
p 2 113 7087 960 81853 12805
p 2 23 7489 648 69092 12627
p 2 0 6907 1253 36981 11222
p 2 138 6884 1138 83795 12640
p 2 21 7481 658 78093 12890
p 2 42 7251 867 81573 12979
p 2 0 6821 1339 40178 10932
p 2 78 7454 628 96263 13442
p 2 0 6897 1263 38431 10950
p 2 126 6971 1063 87912 12774
p 2 13 7492 655 75822 12906
p 2 119 7127 914 81895 13091
p 2 0 6906 1254 41854 10937
p 2 26 7450 684 82695 13010
p 2 123 7137 900 87671 13191
p 2 0 6689 1471 40125 10728
p 2 107 7419 634 95193 13575
p 2 0 7148 1012 51248 11595
p 2 63 6938 1159 82708 12209
p 2 8 7468 684 69780 12507
p 2 123 7124 913 91606 12964
p 2 0 6683 1477 36641 10528
p 2 112 7361 687 89774 13327
p 2 0 6842 1318 37166 10758
p 2 0 6296 1864 32747 10017
p 2 134 7341 685 99014 13445
p 2 0 6787 1373 34963 10861
p 2 48 6905 1207 81233 11913
p 2 23 7367 770 75144 12385
p 2 45 7092 1023 77973 12325
p 2 0 6538 1622 34936 10209
p 2 4 7341 815 64639 11757
p 2 122 6884 1154 88176 12273
p 2 0 6474 1686 33491 9967
p 2 142 7137 881 88059 12915
p 2 0 6634 1526 34077 10097
p 2 0 6136 2024 32067 9561
p 2 144 7137 879 99038 13087
p 2 0 6617 1543 34235 10203
p 2 53 6739 1368 80347 11576
p 2 30 7211 919 74824 12227
p 2 54 6921 1185 82552 11847
i 2 8160 0 0 356975 41201
p 2 0 2531 5629 5301 3608
p 2 557 3661 3942 113545 10099
p 2 0 2130 6030 6687 3303
p 2 566 2887 4707 111908 9390
p 2 0 1575 6585 4582 2758
p 2 522 2668 4970 108810 8850
p 2 0 2361 5799 8150 3552
p 2 249 3277 4634 96881 7908
p 2 0 1712 6448 5085 2899
p 2 129 4017 4014 92893 8060
p 2 0 2380 5780 7286 3596
p 2 0 1070 7090 3074 2135
p 2 0 540 7620 2047 1639
p 2 0 779 7381 2757 1824
p 2 0 692 7468 2942 1776
p 2 0 655 7505 2776 1752
p 2 0 565 7595 3053 1679
p 2 0 445 7715 2332 1541
p 2 0 324 7836 2215 1429
p 2 0 274 7886 1850 1370
p 2 0 215 7945 1940 1322
p 2 0 163 7997 1582 1260
p 2 0 117 8043 1506 1217
p 2 0 573 7587 2743 1679
p 2 0 397 7763 2185 1515
p 2 0 368 7792 2145 1477
p 2 0 359 7801 2274 1468
p 2 0 219 7941 1582 1313
p 2 0 167 7993 1710 1270
p 2 0 157 8003 1405 1253
p 2 0 72 8088 1214 1170
p 2 0 77 8083 1262 1176
p 2 0 80 8080 1297 1180
p 2 455 867 6838 14559 3669
p 2 0 458 7702 2063 1536
p 2 670 1219 6271 30820 5398
p 2 0 1148 7012 5563 2295
p 2 0 948 7212 3473 2041
p 2 712 1188 6260 34415 5827
p 2 0 984 7176 3472 2141
p 2 0 794 7366 3456 1875
p 2 778 1576 5806 40489 6587
p 2 0 1046 7114 4101 2207
p 2 0 730 7430 2625 1815
p 2 762 1134 6264 44349 6490
p 2 0 733 7427 2858 1924
p 2 0 477 7683 2322 1569
p 2 1089 1703 5368 56700 8675
p 2 0 928 7232 2943 2110
p 2 0 666 7494 2373 1755
p 2 977 1481 5702 66755 8738
p 2 0 1201 6959 3708 2441
p 2 0 589 7571 2065 1712
p 2 960 1348 5852 76812 8523
p 2 0 985 7175 3464 2205
p 2 0 1062 7098 3464 2163
p 2 798 2027 5335 79769 8719
p 2 0 1571 6589 5043 2799
p 2 0 739 7421 2263 1813
p 2 771 1879 5510 75153 8388
p 2 0 1658 6502 5506 2871
p 2 0 1281 6879 4326 2376
p 2 0 936 7224 3265 2001
p 2 0 598 7562 2227 1674
p 2 0 475 7685 2058 1553
p 2 0 975 7185 3908 2074
p 2 0 863 7297 3904 1958
p 2 0 571 7589 2459 1653
p 2 0 327 7833 1836 1407
p 2 0 236 7924 1609 1329
p 2 0 214 7946 1646 1312
p 2 0 1038 7122 3938 2135
p 2 0 902 7258 3567 2014
p 2 0 815 7345 3298 1904
p 2 0 632 7528 3384 1750
p 2 0 489 7671 2340 1573
p 2 0 427 7733 2622 1533
p 2 0 288 7872 1823 1383
p 2 0 149 8011 1361 1242
p 2 0 109 8051 1388 1204
p 2 0 112 8048 1465 1214
p 2 0 190 7970 1617 1288
p 2 0 132 8028 1506 1237
p 2 0 135 8025 1451 1234
p 2 0 162 7998 1653 1264
p 2 0 117 8043 1442 1215
p 2 0 93 8067 1422 1197
p 2 0 118 8042 1339 1203
p 2 0 44 8116 1188 1145
p 2 0 52 8108 1242 1148
p 2 0 52 8108 1300 1154
p 2 0 65 8095 1241 1163
p 2 0 45 8115 1314 1148
p 2 0 277 7883 1783 1369
p 2 0 109 8051 1336 1207
p 2 0 130 8030 1445 1229
p 2 0 223 7937 1783 1324
p 2 0 249 7911 1729 1342
p 2 0 113 8047 1307 1210
p 2 0 165 7995 1464 1258
p 2 0 116 8044 1418 1221
p 2 0 90 8070 1282 1190
p 2 0 98 8062 1375 1198
p 2 0 107 8053 1320 1203
p 2 0 50 8110 1180 1149
p 2 0 40 8120 1181 1141
p 2 0 43 8117 1199 1143
p 2 0 73 8087 1245 1170
p 2 0 36 8124 1183 1138
p 2 0 37 8123 1191 1137
p 2 0 52 8108 1241 1149
p 2 0 39 8121 1182 1141
p 2 0 44 8116 1221 1146
p 2 0 27 8133 1159 1129
p 2 0 13 8147 1126 1117
p 2 0 10 8150 1125 1113
p 2 0 21 8139 1146 1123
p 2 0 6 8154 1111 1108
p 2 0 12 8148 1125 1115
p 2 16 338 7806 9839 1693
p 2 0 205 7955 1563 1301
p 2 21 290 7849 10801 1675
p 2 0 302 7858 1929 1404
p 2 7 326 7827 10957 1632
p 2 0 169 7991 1507 1265
