# XviD 2pass stat file (core version 1.3.7)
# Please do not modify this file

p 2 467 3108 4585 91280 8394
p 2 305 3618 4237 82128 7755
p 2 286 3162 4712 71273 7142
p 2 183 3168 4809 64754 6424
p 2 106 2572 5482 48383 5378
p 2 75 2801 5284 45173 5220
p 2 28 2287 5845 41866 4580
p 2 25 1881 6254 33060 4097
p 2 26 2057 6077 34744 4185
p 2 42 1878 6240 31769 4080
p 2 153 1751 6256 40800 4724
p 2 304 2472 5384 43233 6012
p 2 361 2208 5591 50644 6511
p 2 408 2508 5244 63789 7210
p 2 391 2314 5455 63327 7147
p 2 318 3091 4751 65109 7545
p 2 274 2952 4934 64212 7056
p 2 192 3521 4447 63986 7036
p 2 159 3291 4710 57658 6488
p 2 119 3112 4929 52839 5984
p 2 72 2691 5397 45614 5375
p 2 60 2612 5488 36619 5056
p 2 39 2946 5175 40440 5224
p 2 42 2478 5640 38732 4750
p 2 42 2690 5428 30593 4706
p 2 25 2631 5504 28580 4540
p 2 6 2645 5509 21820 4336
p 2 103 3965 4092 34846 5824
p 2 73 4120 3967 31118 5609
p 2 47 3193 4920 24860 4675
p 2 37 3354 4769 21698 4664
p 2 25 2521 5614 19507 3939
p 2 20 2339 5801 15433 3673
p 2 7 2310 5843 13851 3524
p 2 8 2018 6134 12443 3235
p 2 5 1420 6735 9612 2719
p 2 4 1852 6304 9394 3020
p 2 2 1298 6860 7954 2519
p 2 2 1277 6881 6422 2434
p 2 3 1710 6447 6031 2699
p 2 4 1893 6263 6149 2796
p 2 3 1576 6581 5081 2494
p 2 2 1224 6934 4318 2227
p 2 1 1411 6748 3868 2308
p 2 1 1104 7055 3131 2079
p 2 0 520 7640 2377 1648
p 2 0 727 7433 2339 1763
p 2 0 641 7519 1994 1686
p 2 0 939 7221 2086 1848
p 2 0 933 7227 1983 1842
p 2 0 1560 6600 2312 2224
p 2 0 974 7186 1861 1822
p 2 0 495 7665 1518 1491
p 2 0 647 7513 1583 1569
p 2 0 205 7955 1286 1274
p 2 0 258 7902 1320 1305
p 2 0 171 7989 1238 1232
p 2 0 434 7726 1395 1392
p 2 0 240 7920 1279 1270
p 2 0 7052 1108 14501 7828
p 2 0 7040 1120 20048 8289
p 2 29 7240 891 20193 8634
p 2 263 6894 1003 39592 10393
p 2 474 6909 777 60019 11886
p 2 591 6682 887 88011 13241
p 2 643 6670 847 103578 13409
p 2 645 6657 858 111098 13877
p 2 575 6619 966 111690 13287
p 2 532 6756 872 110591 13344
p 2 460 6925 775 107892 12847
p 2 413 6794 953 103097 12598
p 2 329 6978 853 100494 12166
p 2 263 7013 884 91802 11798
p 2 220 7099 841 87849 11430
p 2 193 6976 991 83456 11226
p 2 174 7258 728 80727 11353
p 2 157 7104 899 83877 11220
p 2 161 7130 869 73683 11145
p 2 148 6864 1148 74050 10770
p 2 137 6896 1127 72369 10619
p 2 126 6679 1355 66041 10138
p 2 133 6925 1102 63104 10423
p 2 101 6777 1282 61025 9956
p 2 79 6890 1191 51987 9820
p 2 60 6967 1133 51191 9850
p 2 53 6944 1163 50017 9713
p 2 45 6918 1197 42408 9397
p 2 35 6981 1144 44134 9563
p 2 31 6861 1268 43745 9315
p 2 28 6975 1157 36784 9221
p 2 25 6863 1272 36008 9163
p 2 14 6827 1319 36702 8994
p 2 11 6861 1288 31242 8927
p 2 6 6790 1364 32048 8838
p 2 2 6809 1349 30933 8864
p 2 0 6844 1316 32807 8930
p 2 6 6765 1389 27561 8675
p 2 2 6961 1197 30262 9035
p 2 1 6879 1280 30812 8948
p 2 2 6871 1287 27486 8817
p 2 1 6945 1214 31651 9073
p 2 1 6920 1239 31960 9051
p 2 0 6861 1299 29049 8862
p 2 0 6955 1205 31898 9064
p 2 1 6848 1311 33488 9051
p 2 0 6870 1290 28694 8899
p 2 1 7006 1153 33459 9238
p 2 1 6900 1259 33198 9111
p 2 62 6818 1280 34287 9462
p 2 218 6720 1222 51544 10528
p 2 284 6499 1377 68532 11018
p 2 305 6526 1329 81530 11434
p 2 294 6557 1309 83116 11258
p 2 292 6610 1258 89432 11513
p 2 300 6467 1393 90240 11150
p 2 302 6633 1225 95491 11520
p 2 281 6496 1383 97606 11286
