# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

p 2 0 200 720 828 335
p 2 0 353 567 13985 603
p 2 0 195 725 786 325
p 2 0 80 840 336 212
p 2 0 30 890 212 166
p 2 18 332 570 18516 762
p 2 0 232 688 840 360
p 2 18 374 528 19048 818
p 2 0 174 746 742 321
p 2 39 154 727 3687 484
p 2 0 167 753 357 272
p 2 42 363 515 5316 812
p 2 161 475 284 11539 1533
p 2 199 430 291 15572 1730
p 2 181 485 254 14243 1685
p 2 102 542 276 15124 1563
p 2 67 581 272 13819 1389
p 2 100 501 319 6317 1313
p 2 114 416 390 6475 1258
p 2 0 471 449 922 554
p 2 15 449 456 20753 979
p 2 0 444 476 1064 535
p 2 0 217 703 526 329
p 2 32 373 515 19116 936
p 2 0 196 724 748 341
p 2 0 117 803 378 251
p 2 35 292 593 19580 919
p 2 0 198 722 797 347
p 2 0 143 777 346 256
p 2 8 253 659 16099 697
p 2 0 181 739 718 326
p 2 0 86 834 326 222
p 2 8 249 663 15961 692
p 2 0 169 751 761 317
p 2 0 77 843 350 211
p 2 0 42 878 223 175
p 2 0 33 887 188 165
p 2 0 12 908 154 148
p 2 0 13 907 161 149
p 2 0 8 912 151 145
p 2 0 7 913 150 143
i 2 920 0 0 21260 3444
p 2 0 460 460 599 525
p 2 0 375 545 477 459
p 2 0 158 762 283 275
p 2 0 160 760 273 270
p 2 0 34 886 168 166
p 2 182 55 683 10650 1052
p 2 0 35 885 222 172
p 2 312 167 441 31845 2126
p 2 0 136 784 600 294
p 2 380 277 263 42871 2838
p 2 0 252 668 943 433
p 2 119 505 296 39767 2075
p 2 0 367 553 1309 554
p 2 127 486 307 37203 2066
p 2 0 348 572 1201 557
p 2 87 514 319 34170 1811
p 2 0 356 564 1219 558
p 2 104 458 358 30612 1771
p 2 0 298 622 991 476
p 2 0 184 736 445 317
p 2 0 136 784 316 266
p 2 0 133 787 353 261
p 2 0 105 815 282 236
p 2 0 53 867 214 185
p 2 0 50 870 217 184
p 2 0 33 887 188 170
p 2 0 36 884 214 171
p 2 0 31 889 200 168
p 2 0 8 912 154 145
p 2 0 23 897 194 160
p 2 0 11 909 153 147
p 2 0 16 904 167 151
p 2 0 2 918 142 138
p 2 0 1 919 138 138
i 2 920 0 0 57577 4503
p 2 7 907 6 22587 1770
p 2 15 883 22 25082 1728
p 2 13 900 7 26654 1856
p 2 12 882 26 27647 1846
p 2 13 900 7 29831 1858
p 2 19 885 16 30235 1871
p 2 16 890 14 30150 1863
p 2 12 899 9 30027 1849
p 2 3 913 4 29812 1819
p 2 14 895 11 29408 1850
p 2 12 893 15 29803 1782
p 2 10 893 17 29280 1806
p 2 1 906 13 28239 1744
p 2 1 903 16 27758 1725
p 2 4 909 7 28392 1782
p 2 4 898 18 28690 1729
p 2 7 895 18 28878 1705
p 2 0 901 19 29370 1700
p 2 1 906 13 29603 1702
p 2 1 910 9 28298 1703
p 2 2 894 24 28848 1637
p 2 1 903 16 28798 1658
p 2 0 903 17 27759 1593
p 2 1 896 23 27318 1541
p 2 1 881 38 26980 1491
p 2 1 897 22 27057 1494
p 2 0 870 50 25562 1419
p 2 0 864 56 24398 1378
p 2 0 840 80 19783 1304
p 2 0 593 327 2444 771
p 2 0 287 633 916 413
p 2 0 181 739 624 313
p 2 0 103 817 410 237
p 2 0 38 882 221 174
p 2 0 28 892 205 163
p 2 0 22 898 196 158
p 2 0 11 909 162 147
p 2 0 33 887 226 167
p 2 0 8 912 159 144
p 2 0 13 907 167 150
p 2 0 8 912 160 145
p 2 0 13 907 170 149
p 2 0 21 899 188 157
p 2 0 4 916 142 140
p 2 0 1 919 140 139
p 2 0 9 911 157 145
p 2 0 18 902 182 153
p 2 0 225 695 809 359
p 2 0 172 748 612 306
p 2 0 112 808 418 244
p 2 0 86 834 342 218
p 2 0 32 888 209 167
p 2 0 22 898 184 156
p 2 0 59 861 280 194
p 2 0 19 901 184 156
p 2 0 46 874 258 179
p 2 0 20 900 188 156
p 2 0 16 904 176 151
p 2 0 78 842 352 213
p 2 0 42 878 244 178
p 2 0 20 900 190 156
p 2 0 11 909 158 146
p 2 0 5 915 148 141
p 2 0 12 908 168 147
p 2 0 10 910 159 147
p 2 0 17 903 165 152
p 2 0 3 917 145 140
p 2 0 5 915 146 141
p 2 0 3 917 142 139
p 2 0 1 919 143 138
p 2 0 0 920 137 137
p 2 0 2 918 142 139
p 2 0 3 917 143 140
p 2 0 5 915 148 142
p 2 0 1 919 139 138
p 2 0 2 918 140 139
p 2 0 6 914 149 143
p 2 0 4 916 145 141
p 2 0 2 918 140 139
p 2 0 2 918 138 138
p 2 0 0 920 137 137
p 2 0 0 920 137 137
p 2 0 1 919 138 138
p 2 0 3 917 139 139
p 2 0 1 919 138 138
p 2 0 0 920 137 137
p 2 0 1 919 138 138
p 2 0 0 920 137 137
i 2 920 0 0 85237 4981
p 2 0 893 27 14121 1212
p 2 0 889 31 20035 1245
p 2 0 898 22 20977 1267
p 2 0 900 20 21242 1287
p 2 0 899 21 21978 1294
