# XviD 2pass stat file (core version 1.3.7)
# Please do not modify this file

p 2 50 99 771 16595 729
p 2 0 84 836 476 283
p 2 0 43 877 268 232
p 2 48 126 746 19525 798
p 2 0 96 824 499 296
p 2 0 42 878 264 233
p 2 54 135 731 23859 880
p 2 0 117 803 626 322
p 2 0 47 873 304 240
p 2 70 153 697 27648 1066
p 2 0 143 777 705 346
p 2 0 39 881 277 233
p 2 86 166 668 30641 1186
p 2 0 153 767 759 361
p 2 0 83 837 412 275
p 2 86 214 620 35935 1333
p 2 0 192 728 873 409
p 2 0 80 840 350 269
p 2 101 228 591 41450 1454
p 2 0 193 727 911 417
p 2 0 93 827 386 282
p 2 118 251 551 42189 1604
p 2 0 227 693 941 437
p 2 0 112 808 407 299
p 2 101 293 526 44292 1585
p 2 0 221 699 1028 438
p 2 0 91 829 393 280
p 2 50 330 540 43133 1341
p 2 0 263 657 1270 484
p 2 0 154 766 594 343
p 2 30 288 602 34067 1055
p 2 0 227 693 1075 442
p 2 0 107 813 501 300
p 2 46 203 671 20914 904
p 2 0 148 772 733 352
p 2 0 76 844 384 265
p 2 27 209 684 21949 834
p 2 0 156 764 773 364
p 2 0 57 863 330 248
p 2 0 35 885 281 228
p 2 0 12 908 229 206
p 2 0 23 897 264 217
p 2 0 10 910 222 204
i 2 920 0 0 50828 3556
p 2 2 917 1 20536 1400
p 2 0 920 0 19911 1456
p 2 0 920 0 19238 1457
p 2 0 920 0 18903 1419
p 2 1 919 0 18441 1433
p 2 0 920 0 18124 1438
p 2 0 920 0 17258 1410
p 2 0 920 0 17180 1408
p 2 0 920 0 17229 1404
p 2 0 920 0 17347 1442
p 2 0 918 2 15388 1387
p 2 0 920 0 15257 1392
p 2 0 920 0 14856 1381
p 2 0 920 0 14283 1387
p 2 0 920 0 14344 1359
p 2 0 920 0 13469 1353
p 2 0 920 0 13195 1355
p 2 1 919 0 12660 1434
p 2 0 920 0 12253 1372
p 2 0 920 0 11301 1378
p 2 0 920 0 10801 1374
p 2 0 920 0 11051 1357
p 2 0 920 0 11432 1376
p 2 0 920 0 11005 1419
p 2 0 920 0 10479 1380
p 2 0 920 0 11069 1418
p 2 0 920 0 10446 1401
p 2 0 920 0 10310 1434
p 2 0 920 0 10727 1387
p 2 0 920 0 10790 1372
p 2 14 906 0 11272 1404
p 2 0 920 0 10385 1383
p 2 0 920 0 10462 1311
p 2 0 919 1 10058 1366
p 2 0 917 3 10261 1323
p 2 0 919 1 9918 1322
p 2 0 920 0 10054 1297
p 2 0 920 0 10284 1324
p 2 0 919 1 10408 1315
p 2 2 918 0 10724 1306
p 2 0 920 0 10174 1325
p 2 0 920 0 11722 1349
p 2 0 920 0 10208 1290
p 2 0 920 0 10361 1286
p 2 0 920 0 10016 1296
p 2 0 920 0 10822 1356
p 2 0 920 0 11696 1365
p 2 0 919 1 10505 1360
p 2 0 920 0 11176 1354
p 2 0 920 0 10999 1421
p 2 0 920 0 11551 1393
p 2 0 920 0 10894 1391
p 2 46 874 0 17643 2113
p 2 37 883 0 21302 2258
p 2 39 880 1 23981 2304
p 2 41 879 0 25490 2281
p 2 41 876 3 28174 2332
p 2 40 880 0 29034 2337
p 2 51 869 0 34718 2369
p 2 63 856 1 32938 2410
p 2 60 860 0 34016 2344
p 2 51 868 1 33464 2315
p 2 38 882 0 34084 2317
p 2 50 868 2 34678 2286
p 2 36 875 9 39288 2232
p 2 56 863 1 34777 2227
p 2 51 863 6 35271 2199
p 2 41 878 1 34608 2130
p 2 44 874 2 34760 2118
p 2 48 871 1 34743 2106
p 2 41 873 6 40168 2075
p 2 0 902 18 29047 1639
p 2 0 900 20 29527 1625
p 2 0 905 15 29365 1625
p 2 0 891 29 29980 1612
p 2 0 895 25 29389 1536
p 2 3 884 33 35765 1610
p 2 0 889 31 29688 1513
p 2 0 892 28 30168 1509
p 2 0 889 31 30709 1517
p 2 0 889 31 30229 1510
p 2 0 905 15 30697 1485
p 2 3 899 18 36567 1576
p 2 0 900 20 30440 1499
p 2 0 901 19 30679 1509
p 2 0 897 23 30672 1517
p 2 0 900 20 30934 1526
p 2 0 883 37 31474 1510
p 2 2 900 18 38125 1595
p 2 0 891 29 31279 1517
p 2 0 893 27 31450 1533
p 2 0 915 5 31878 1552
p 2 0 911 9 31610 1560
p 2 0 914 6 31909 1564
p 2 5 906 9 38616 1657
p 2 0 915 5 31753 1558
p 2 0 917 3 32026 1559
p 2 0 919 1 31989 1555
p 2 0 915 5 32050 1550
p 2 0 919 1 32113 1566
p 2 3 912 5 38681 1627
p 2 0 912 8 32130 1539
p 2 0 909 11 32505 1552
p 2 0 918 2 32657 1547
p 2 0 913 7 33161 1546
p 2 0 915 5 32881 1538
p 2 4 908 8 39576 1649
p 2 0 914 6 32242 1543
p 2 0 916 4 32924 1566
p 2 0 914 6 32643 1564
p 2 0 902 18 32692 1536
p 2 0 907 13 32591 1559
p 2 0 913 7 40783 1637
p 2 0 911 9 33133 1574
p 2 0 907 13 33012 1560
p 2 2 914 4 33504 1550
p 2 0 913 7 33799 1557
p 2 0 919 1 33731 1562
p 2 3 911 6 40734 1617
p 2 0 916 4 33861 1565
p 2 0 901 19 33870 1549
p 2 0 914 6 33910 1576
p 2 0 889 31 34189 1558
i 2 920 0 0 50181 3657
p 2 0 214 706 470 383
p 2 0 131 789 329 312
p 2 0 74 846 264 256
p 2 0 56 864 248 244
p 2 0 42 878 246 232
p 2 0 16 904 215 210
p 2 0 22 898 220 215
p 2 0 18 902 216 211
p 2 0 22 898 222 213
p 2 0 3 917 205 200
p 2 0 4 916 204 201
p 2 0 2 918 201 199
p 2 0 7 913 210 203
p 2 0 1 919 203 198
p 2 0 2 918 205 199
p 2 0 1 919 202 199
p 2 0 4 916 209 201
p 2 26 421 473 36712 1267
p 2 0 270 650 1280 493
p 2 0 121 799 576 312
p 2 27 428 465 37492 1281
p 2 0 302 618 1369 512
p 2 0 92 828 431 281
p 2 35 424 461 39542 1335
p 2 0 304 616 1379 519
p 2 0 163 757 637 351
p 2 22 438 460 41161 1294
p 2 0 298 622 1461 518
p 2 0 123 797 552 316
p 2 25 407 488 34680 1190
p 2 0 873 47 19942 1306
p 2 0 896 24 21416 1335
p 2 27 871 22 40606 1803
p 2 0 912 8 26848 1433
p 2 1 915 4 25377 1413
p 2 61 856 3 44494 1987
p 2 2 906 12 24591 1453
p 2 0 919 1 23017 1467
p 2 60 858 2 48200 2095
p 2 26 860 34 25837 1598
p 2 3 916 1 24468 1486
p 2 16 895 9 44236 1766
p 2 6 911 3 24673 1484
p 2 2 917 1 25408 1458
p 2 16 897 7 42163 1766
p 2 0 908 12 22040 1371
p 2 0 883 37 22013 1345
p 2 0 681 239 8002 941
p 2 0 460 460 1327 627
p 2 0 237 683 535 405
p 2 0 238 682 6333 471
p 2 0 219 701 731 394
p 2 0 99 821 355 285
p 2 0 165 755 6234 411
p 2 0 87 833 470 281
p 2 0 76 844 385 266
p 2 0 132 788 6587 381
p 2 0 83 837 483 279
p 2 0 54 866 316 242
p 2 1 126 793 7642 415
p 2 0 119 801 507 312
p 2 0 49 871 284 241
p 2 0 104 816 6393 357
p 2 0 81 839 514 279
p 2 0 41 879 313 233
p 2 1 98 821 6738 362
p 2 0 58 862 432 254
p 2 0 32 888 267 223
p 2 0 85 835 6322 336
p 2 0 61 859 438 258
p 2 0 32 888 272 223
p 2 0 117 803 6119 365
p 2 0 99 821 535 294
p 2 0 51 869 317 241
p 2 0 110 810 6060 359
p 2 0 92 828 497 286
p 2 0 51 869 311 239
p 2 0 119 801 6525 368
p 2 0 67 853 460 267
p 2 0 43 877 291 235
p 2 5 260 655 24264 752
p 2 0 212 708 1065 420
p 2 0 109 811 485 294
p 2 11 249 660 24733 765
p 2 0 179 741 956 386
p 2 0 87 833 439 275
p 2 5 248 667 24645 750
p 2 0 222 698 1175 432
p 2 0 101 819 476 287
p 2 2 264 654 21487 680
p 2 0 208 712 1044 416
p 2 0 81 839 420 271
p 2 3 258 659 21800 691
p 2 0 221 699 1207 431
p 2 0 115 805 521 306
p 2 0 156 764 778 343
p 2 0 71 849 340 259
p 2 0 30 890 259 221
p 2 0 46 874 460 239
p 2 0 63 857 337 251
p 2 0 84 836 406 272
p 2 0 27 893 261 220
p 2 0 33 887 279 226
p 2 0 50 870 319 242
p 2 0 19 901 242 211
p 2 0 25 895 251 216
p 2 0 15 905 227 210
p 2 0 29 891 428 226
p 2 0 26 894 259 218
p 2 0 21 899 343 219
p 2 0 7 913 216 204
p 2 0 7 913 210 202
p 2 0 4 916 205 200
p 2 0 15 905 393 211
p 2 0 16 904 235 211
p 2 0 10 910 220 205
p 2 0 6 914 397 206
p 2 0 9 911 223 204
p 2 0 9 911 219 204
p 2 0 10 910 335 210
p 2 0 4 916 205 201
p 2 0 2 918 200 199
p 2 0 6 914 422 202
p 2 0 17 903 249 214
p 2 0 7 913 212 203
p 2 0 12 908 394 210
p 2 0 10 910 219 205
p 2 0 3 917 203 199
p 2 0 10 910 392 207
p 2 0 9 911 216 202
p 2 0 2 918 203 199
p 2 0 7 913 341 208
p 2 0 6 914 216 201
p 2 0 4 916 206 200
p 2 0 5 915 426 203
p 2 0 3 917 207 199
p 2 0 2 918 201 198
p 2 0 8 912 342 210
p 2 0 3 917 202 200
p 2 0 1 919 198 198
p 2 0 5 915 426 204
p 2 0 3 917 211 200
p 2 0 1 919 204 199
p 2 0 5 915 372 205
p 2 0 5 915 210 201
p 2 0 2 918 202 199
p 2 0 4 916 383 203
p 2 0 4 916 208 201
p 2 0 1 919 198 198
p 2 0 1 919 198 198
p 2 0 0 920 197 197
p 2 0 6 914 363 205
p 2 0 4 916 204 201
p 2 0 3 917 288 203
i 2 920 0 0 71034 4128
p 2 0 83 837 316 270
p 2 0 26 894 220 219
p 2 0 21 899 1209 221
p 2 0 24 896 244 219
p 2 0 6 914 206 202
p 2 0 33 887 1744 237
p 2 0 22 898 251 216
p 2 0 16 904 224 210
p 2 0 34 886 1733 242
p 2 0 22 898 265 216
p 2 0 11 909 224 206
p 2 1 23 896 1662 235
p 2 0 13 907 261 210
p 2 0 7 913 216 202
p 2 1 31 888 1676 244
p 2 0 16 904 246 213
p 2 0 18 902 239 212
p 2 0 16 904 237 210
p 2 0 18 902 236 212
p 2 0 13 907 217 205
p 2 0 10 910 211 204
p 2 0 6 914 206 201
p 2 0 5 915 204 200
p 2 0 22 898 236 214
p 2 0 16 904 230 210
p 2 0 22 898 233 215
p 2 0 19 901 234 213
p 2 0 15 905 225 209
p 2 0 7 913 204 202
p 2 0 17 903 225 211
p 2 0 14 906 217 206
p 2 0 7 913 209 202
p 2 0 5 915 205 200
p 2 0 8 912 212 204
p 2 0 3 917 203 199
p 2 0 8 912 212 203
p 2 0 6 914 209 201
p 2 0 5 915 205 201
p 2 0 6 914 209 202
p 2 0 6 914 210 202
p 2 0 5 915 208 201
p 2 0 4 916 204 200
p 2 0 4 916 203 200
p 2 0 5 915 205 200
p 2 0 1 919 198 198
p 2 0 0 920 197 197
p 2 0 3 917 202 199
p 2 0 6 914 206 201
p 2 0 3 917 201 199
p 2 0 3 917 202 199
p 2 0 5 915 205 200
p 2 0 4 916 205 201
p 2 0 8 912 213 202
p 2 0 4 916 206 200
p 2 0 7 913 208 202
p 2 0 1 919 200 198
p 2 0 3 917 203 200
p 2 0 4 916 204 200
p 2 0 2 918 201 198
p 2 0 2 918 202 199
p 2 0 2 918 200 199
p 2 0 0 920 197 197
p 2 0 2 918 200 198
p 2 0 1 919 198 198
p 2 0 2 918 201 199
p 2 0 1 919 198 198
p 2 0 3 917 203 199
p 2 0 0 920 197 197
p 2 0 2 918 201 199
p 2 0 1 919 200 198
p 2 0 2 918 201 199
p 2 0 2 918 200 199
p 2 0 2 918 200 199
p 2 0 1 919 199 198
p 2 0 5 915 207 201
p 2 0 8 912 212 204
p 2 0 1 919 198 198
p 2 0 1 919 198 198
p 2 0 0 920 197 197
p 2 0 12 908 219 205
p 2 5 25 890 2416 261
p 2 55 40 825 8668 586
p 2 106 110 704 15915 953
p 2 144 187 589 27632 1351
p 2 152 177 591 34224 1554
p 2 55 330 535 33872 1300
p 2 0 272 648 1148 484
p 2 0 159 761 600 343
p 2 0 59 861 317 248
p 2 0 76 844 382 264
p 2 0 77 843 365 264
p 2 0 83 837 411 272
p 2 0 26 894 257 219
p 2 0 30 890 274 223
p 2 0 27 893 259 220
p 2 0 97 823 475 286
p 2 0 84 836 416 274
p 2 0 57 863 340 249
p 2 0 50 870 335 241
p 2 0 60 860 352 250
p 2 0 21 899 244 214
p 2 0 24 896 256 218
p 2 0 22 898 250 215
p 2 0 31 889 271 222
p 2 0 20 900 246 214
p 2 0 25 895 261 218
p 2 0 12 908 223 207
p 2 0 5 915 210 202
p 2 0 7 913 213 203
p 2 0 8 912 213 204
p 2 0 8 912 215 203
p 2 0 8 912 213 203
p 2 0 5 915 209 202
p 2 0 2 918 202 200
p 2 0 3 917 205 200
p 2 0 6 914 210 202
p 2 0 4 916 212 201
p 2 0 11 909 223 206
p 2 0 9 911 217 204
p 2 0 15 905 229 208
p 2 0 11 909 219 206
p 2 0 9 911 219 204
p 2 0 13 907 227 207
p 2 0 12 908 222 205
p 2 0 6 914 210 202
p 2 0 5 915 205 200
p 2 0 5 915 209 201
p 2 0 8 912 219 204
p 2 0 4 916 204 200
p 2 0 6 914 208 202
p 2 0 7 913 213 202
p 2 0 8 912 212 203
p 2 0 1 919 199 198
p 2 0 4 916 205 201
p 2 0 1 919 198 198
p 2 0 9 911 218 204
p 2 0 6 914 209 201
p 2 0 1 919 200 198
p 2 0 3 917 204 200
p 2 0 10 910 214 205
p 2 0 4 916 206 200
p 2 0 3 917 202 200
p 2 0 6 914 209 202
p 2 0 13 907 224 207
p 2 0 7 913 212 201
p 2 0 7 913 209 201
p 2 0 5 915 210 201
p 2 0 1 919 199 198
p 2 0 1 919 198 198
p 2 0 1 919 198 198
p 2 0 2 918 201 199
p 2 0 4 916 204 201
p 2 0 1 919 200 198
p 2 0 1 919 199 198
p 2 0 4 916 203 199
p 2 0 1 919 200 198
p 2 0 0 920 197 197
p 2 0 0 920 197 197
p 2 0 0 920 197 197
p 2 0 4 916 207 201
p 2 0 1 919 199 198
p 2 0 0 920 197 197
p 2 0 1 919 199 198
p 2 28 100 792 17636 635
p 2 0 85 835 523 282
p 2 9 126 785 16045 546
p 2 2 794 124 31401 1326
p 2 204 714 2 94064 3024
p 2 211 690 19 66638 2879
p 2 185 709 26 64316 2803
p 2 51 836 33 36727 1870
p 2 31 856 33 54574 1962
p 2 33 856 31 52374 2011
p 2 67 851 2 59105 2295
p 2 16 889 15 38163 1698
p 2 11 876 33 39505 1526
p 2 5 892 23 37340 1593
p 2 30 870 20 40932 1773
p 2 0 889 31 26727 1404
p 2 17 903 0 60134 1804
p 2 0 910 10 38756 1601
p 2 28 881 11 33124 1721
p 2 0 885 35 23995 1327
p 2 0 901 19 38157 1500
p 2 1 891 28 39964 1658
p 2 43 872 5 56327 1965
p 2 0 909 11 23956 1421
p 2 0 901 19 45706 1554
p 2 0 897 23 27663 1395
p 2 25 868 27 41510 1752
p 2 0 890 30 28497 1490
p 2 17 899 4 64031 1900
p 2 0 902 18 36472 1525
p 2 31 875 14 35923 1704
p 2 0 896 24 22734 1355
p 2 0 895 25 35466 1480
p 2 1 889 30 41556 1620
p 2 44 874 2 57166 2099
p 2 0 912 8 36985 1618
p 2 0 898 22 36013 1414
p 2 0 896 24 25206 1396
p 2 29 871 20 42390 1817
p 2 0 846 74 9932 1144
p 2 11 905 4 57240 1781
p 2 0 907 13 35729 1494
p 2 36 864 20 34379 1610
p 2 0 884 36 20893 1352
p 2 0 898 22 36577 1512
p 2 0 832 88 11032 1148
p 2 43 876 1 49420 1943
p 2 1 909 10 28646 1534
p 2 0 893 27 36292 1477
p 2 0 892 28 19993 1324
p 2 31 861 28 33918 1590
p 2 0 859 61 22273 1302
p 2 14 902 4 62549 1815
p 2 0 905 15 34493 1526
p 2 23 878 19 35456 1706
p 2 0 896 24 23613 1394
p 2 0 886 34 42822 1485
p 2 0 885 35 33568 1500
p 2 46 866 8 48279 1916
p 2 0 906 14 26426 1472
p 2 0 903 17 43327 1504
p 2 0 897 23 32604 1480
p 2 19 874 27 41496 1760
p 2 0 864 56 21242 1305
p 2 10 903 7 53797 1773
p 2 0 809 111 7781 1102
p 2 34 867 19 34040 1665
p 2 0 885 35 18876 1323
p 2 0 887 33 35470 1414
p 2 0 893 27 34328 1559
p 2 31 885 4 56547 2059
p 2 0 904 16 13730 1309
p 2 0 899 21 43156 1595
p 2 0 899 21 29416 1459
p 2 30 866 24 36578 1718
p 2 0 900 20 33062 1551
p 2 16 903 1 62815 1941
p 2 0 904 16 30099 1515
p 2 30 864 26 32930 1654
p 2 0 841 79 16685 1217
p 2 0 892 28 39009 1503
p 2 0 889 31 34645 1538
p 2 43 873 4 59165 2075
p 2 0 910 10 32729 1591
p 2 0 892 28 36182 1387
p 2 0 895 25 36972 1462
p 2 31 879 10 40263 1692
i 2 920 0 0 43813 3975
p 2 0 435 485 662 571
p 2 0 349 571 502 485
p 2 93 264 563 27089 1187
p 2 0 283 637 723 450
p 2 0 131 789 359 305
p 2 92 267 561 33035 1331
p 2 0 154 766 690 353
p 2 0 102 818 385 289
p 2 105 235 580 37812 1391
p 2 0 200 720 805 401
p 2 0 85 835 347 270
p 2 85 283 552 37675 1383
p 2 0 198 722 939 406
p 2 0 102 818 375 285
p 2 78 319 523 41851 1440
p 2 0 229 691 995 439
p 2 0 91 829 370 275
p 2 102 279 539 43275 1562
p 2 0 203 717 916 413
p 2 0 89 831 368 274
p 2 100 285 535 46653 1598
p 2 0 227 693 1076 442
p 2 0 87 833 388 274
p 2 121 308 491 48548 1737
p 2 0 241 679 1037 453
p 2 0 127 793 484 313
p 2 75 286 559 38199 1362
p 2 0 237 683 943 437
p 2 0 88 832 450 282
p 2 30 239 651 23774 931
p 2 0 183 737 804 387
p 2 0 128 792 505 313
p 2 39 233 648 25026 995
p 2 0 185 735 850 410
p 2 0 92 828 418 281
p 2 1 220 699 14644 517
p 2 0 132 788 659 333
p 2 0 89 831 401 275
p 2 3 162 755 16405 496
p 2 0 154 766 825 354
p 2 0 71 849 387 258
p 2 1 163 756 17887 529
p 2 0 114 806 704 318
p 2 0 56 864 359 247
p 2 4 167 749 19019 545
p 2 0 173 747 909 387
p 2 0 103 817 453 290
p 2 1 106 813 667 299
p 2 0 53 867 309 241
p 2 0 36 884 262 227
p 2 0 34 886 579 226
p 2 0 51 869 317 241
p 2 0 42 878 283 232
p 2 1 23 896 458 224
p 2 0 13 907 218 207
p 2 0 11 909 222 205
p 2 0 12 908 545 208
p 2 0 7 913 214 202
p 2 0 5 915 206 202
p 2 0 19 901 481 216
p 2 0 8 912 215 203
p 2 0 9 911 215 203
p 2 0 8 912 484 205
p 2 0 4 916 210 199
p 2 0 4 916 206 201
p 2 0 4 916 205 200
p 2 0 3 917 202 199
p 2 0 7 913 209 202
p 2 0 0 920 197 197
p 2 0 0 920 197 197
p 2 0 1 919 199 198
p 2 0 0 920 197 197
p 2 0 1 919 199 198
p 2 0 0 920 197 197
p 2 0 0 920 197 197
p 2 0 1 919 199 198
i 2 920 0 0 78640 4554
p 2 0 129 791 402 316
p 2 0 52 868 260 243
p 2 4 81 835 10632 371
p 2 0 67 853 438 265
p 2 0 29 891 260 224
p 2 1 90 829 10037 351
p 2 0 54 866 448 256
p 2 0 36 884 280 229
p 2 5 83 832 10201 370
p 2 0 55 865 464 258
p 2 0 25 895 257 218
p 2 3 98 819 11178 383
p 2 0 82 838 535 281
p 2 5 44 871 3703 287
p 2 13 106 801 12269 459
p 2 14 121 785 8291 446
p 2 0 91 829 483 281
p 2 25 155 740 23170 652
p 2 0 125 795 778 333
p 2 45 100 775 13854 651
p 2 2 148 770 10507 418
p 2 39 148 733 13968 690
p 2 0 95 825 503 282
p 2 37 196 687 27981 845
p 2 0 127 793 773 332
p 2 22 140 758 14927 587
p 2 7 210 703 14118 572
p 2 21 210 689 14615 682
p 2 0 139 781 657 330
p 2 26 198 696 25002 794
p 2 0 125 795 726 328
p 2 0 69 851 375 257
p 2 17 196 707 22019 698
p 2 0 191 729 890 388
p 2 0 61 859 351 254
p 2 29 221 670 27732 848
p 2 0 208 712 976 407
p 2 0 113 807 507 301
p 2 26 247 647 29448 871
p 2 0 182 738 938 387
p 2 0 75 845 398 262
p 2 12 211 697 20011 656
p 2 0 135 785 776 337
p 2 0 93 827 437 281
p 2 12 207 701 22192 682
p 2 0 216 704 1054 416
p 2 0 99 821 447 283
p 2 12 296 612 22788 774
p 2 0 178 742 918 384
p 2 0 116 804 487 304
p 2 15 142 763 9932 508
p 2 0 131 789 602 320
p 2 0 80 840 401 267
p 2 10 163 747 9867 500
p 2 0 84 836 479 278
p 2 0 69 851 378 257
p 2 11 129 780 9439 482
p 2 0 115 805 589 309
p 2 0 54 866 344 247
p 2 6 160 754 10610 494
p 2 0 79 841 522 278
p 2 0 69 851 387 261
p 2 11 105 804 9352 442
p 2 0 96 824 570 293
p 2 0 66 854 373 256
p 2 9 110 801 8628 431
p 2 0 66 854 462 265
p 2 0 60 860 362 251
p 2 3 96 821 7884 392
p 2 0 87 833 522 285
p 2 0 50 870 325 241
p 2 4 147 769 7982 431
p 2 0 109 811 583 306
p 2 0 57 863 335 245
p 2 0 41 879 459 232
p 2 0 48 872 327 240
p 2 0 43 877 305 234
p 2 0 42 878 864 236
p 2 0 29 891 271 221
p 2 0 33 887 283 225
p 2 0 33 887 2158 239
p 2 0 23 897 279 218
p 2 0 16 904 229 207
p 2 8 54 858 4450 334
p 2 0 42 878 337 235
p 2 0 31 889 278 223
p 2 17 42 861 6248 378
p 2 0 50 870 365 243
p 2 0 27 893 266 220
p 2 23 66 831 8005 455
p 2 0 47 873 378 243
p 2 0 22 898 255 215
p 2 18 85 817 10487 495
p 2 0 73 847 463 274
p 2 0 35 885 288 229
p 2 26 112 782 12639 604
p 2 0 79 841 461 276
p 2 0 34 886 271 226
p 2 14 119 787 12678 526
p 2 0 111 809 628 313
p 2 0 53 867 327 242
p 2 14 133 773 12697 555
p 2 0 103 817 594 303
p 2 4 118 798 8659 400
p 2 16 187 717 13739 630
p 2 4 183 733 7971 461
p 2 0 121 799 622 315
p 2 8 204 708 21197 681
p 2 0 174 746 840 375
p 2 1 133 786 7255 397
p 2 0 107 813 582 298
p 2 0 45 875 303 239
p 2 0 47 873 301 236
p 2 0 36 884 292 228
p 2 0 57 863 366 248
p 2 0 32 888 271 222
p 2 0 37 883 281 227
p 2 0 36 884 291 227
p 2 0 112 808 540 302
p 2 0 92 828 440 284
p 2 0 46 874 319 239
p 2 0 46 874 305 237
p 2 0 35 885 292 228
p 2 0 12 908 224 207
p 2 0 20 900 240 212
p 2 0 20 900 246 213
p 2 0 21 899 261 215
p 2 0 11 909 230 208
p 2 0 4 916 205 201
p 2 0 5 915 210 202
p 2 0 3 917 207 200
p 2 0 4 916 209 201
p 2 0 3 917 205 200
p 2 0 4 916 209 202
p 2 0 2 918 204 199
p 2 0 1 919 199 198
p 2 0 3 917 205 200
p 2 0 5 915 210 202
p 2 0 4 916 207 201
p 2 0 4 916 206 200
p 2 0 3 917 206 200
p 2 0 2 918 199 198
i 2 920 0 0 83929 5034
p 2 0 104 816 352 292
p 2 0 54 866 252 240
p 2 9 229 682 22407 719
p 2 0 156 764 867 368
p 2 0 78 842 367 262
p 2 10 236 674 22561 720
p 2 0 154 766 801 354
p 2 0 75 845 372 263
p 2 7 214 699 22496 680
p 2 0 151 769 847 360
p 2 0 60 860 369 252
p 2 5 202 713 22634 637
p 2 0 184 736 986 397
p 2 0 115 805 562 307
p 2 0 55 865 873 250
p 2 0 49 871 325 239
p 2 0 44 876 312 235
p 2 0 70 850 623 265
p 2 0 27 893 267 221
p 2 0 50 870 319 238
p 2 1 47 872 839 248
p 2 0 41 879 305 234
p 2 0 50 870 326 242
p 2 0 65 855 631 263
p 2 0 45 875 302 234
p 2 0 40 880 277 230
p 2 1 42 877 844 243
p 2 0 54 866 333 246
p 2 0 23 897 251 216
p 2 0 23 897 669 223
p 2 0 16 904 231 209
p 2 0 3 917 204 200
p 2 0 7 913 755 208
p 2 0 6 914 210 202
p 2 0 9 911 213 204
p 2 0 2 918 200 199
p 2 0 2 918 201 199
p 2 0 8 912 212 203
p 2 0 6 914 622 208
p 2 0 5 915 214 201
p 2 1 8 911 461 216
p 2 0 2 918 204 199
p 2 0 2 918 202 199
p 2 37 158 725 25934 832
p 2 0 126 794 762 331
p 2 22 164 734 23948 759
p 2 0 153 767 857 363
p 2 38 162 720 23624 827
p 2 0 121 799 724 329
p 2 30 161 729 22132 753
p 2 0 152 768 766 353
p 2 2 107 811 7546 370
p 2 0 71 849 470 269
p 2 0 87 833 7659 336
p 2 0 67 853 455 267
p 2 0 37 883 281 228
p 2 0 14 906 531 210
p 2 0 15 905 232 208
p 2 0 15 905 231 211
p 2 37 138 745 22230 752
p 2 0 105 815 659 307
p 2 19 162 739 24684 732
p 2 0 132 788 791 341
p 2 33 150 737 25033 791
p 2 0 138 782 784 343
p 2 37 152 731 25731 827
p 2 0 128 792 726 333
p 2 0 123 797 6896 370
p 2 1 74 845 690 283
p 2 0 78 842 7141 318
p 2 0 72 848 482 271
p 2 0 107 813 593 302
p 2 0 70 850 400 260
p 2 0 41 879 303 232
p 2 0 33 887 274 223
p 2 0 32 888 293 226
p 2 0 16 904 228 209
p 2 0 17 903 252 212
p 2 0 23 897 255 217
p 2 0 31 889 286 225
p 2 0 13 907 229 208
p 2 0 18 902 246 211
p 2 0 8 912 220 205
p 2 0 15 905 239 208
p 2 0 13 907 231 208
p 2 0 12 908 237 206
p 2 0 14 906 236 208
p 2 0 16 904 246 211
p 2 0 15 905 228 208
p 2 1 15 904 786 221
p 2 0 6 914 217 203
p 2 0 3 917 207 200
p 2 0 8 912 630 211
p 2 0 5 915 213 201
p 2 0 3 917 202 199
p 2 0 16 904 777 216
p 2 0 13 907 232 208
p 2 0 11 909 221 204
p 2 0 10 910 471 216
p 2 0 8 912 216 204
p 2 0 1 919 199 198
p 2 1 5 914 734 214
p 2 0 8 912 216 204
p 2 0 7 913 214 203
p 2 0 9 911 469 215
p 2 0 8 912 219 204
p 2 0 2 918 202 199
p 2 1 7 912 738 214
p 2 0 4 916 209 201
p 2 0 5 915 207 201
p 2 0 6 914 641 209
p 2 0 4 916 213 200
p 2 0 2 918 200 199
p 2 0 8 912 761 210
p 2 0 5 915 218 202
p 2 0 2 918 201 199
p 2 0 1 919 200 198
p 2 0 1 919 200 198
p 2 0 1 919 199 198
p 2 3 81 836 7472 350
p 2 0 51 869 409 249
p 2 1 35 884 530 243
p 2 0 66 854 5223 298
p 2 0 64 856 466 264
p 2 0 24 896 275 220
p 2 1 81 838 5787 328
p 2 0 49 871 391 249
p 2 0 19 901 241 212
p 2 0 20 900 617 216
p 2 0 16 904 238 210
p 2 0 12 908 226 206
p 2 0 12 908 558 209
p 2 0 4 916 210 201
p 2 0 6 914 214 203
p 2 0 7 913 562 205
p 2 0 9 911 226 205
p 2 0 5 915 210 201
p 2 1 13 906 449 214
p 2 0 10 910 229 205
p 2 0 6 914 212 202
p 2 1 7 912 510 211
p 2 0 5 915 208 201
p 2 0 4 916 207 200
p 2 0 13 907 565 209
p 2 0 6 914 213 203
p 2 0 17 903 235 211
p 2 0 11 909 569 207
p 2 0 30 890 268 223
p 2 0 29 891 265 221
p 2 1 16 903 464 216
p 2 0 17 903 238 212
p 2 0 15 905 233 209
p 2 1 6 913 508 211
p 2 0 4 916 207 200
p 2 0 0 920 197 197
p 2 0 5 915 539 204
p 2 0 2 918 201 199
p 2 0 1 919 199 198
p 2 0 5 915 560 203
