# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

p 2 38 876 6 27653 2214
p 2 56 862 2 28093 2276
p 2 28 891 1 26968 2193
p 2 37 883 0 27838 2295
p 2 22 898 0 28019 2190
p 2 24 893 3 26997 2236
p 2 38 880 2 27542 2249
p 2 17 898 5 27138 2237
p 2 60 859 1 28255 2314
p 2 38 881 1 29412 2290
p 2 39 881 0 29469 2318
p 2 27 893 0 30051 2275
p 2 61 858 1 28842 2322
p 2 93 827 0 29145 2462
p 2 51 865 4 29906 2344
p 2 76 842 2 29950 2382
p 2 89 830 1 28423 2387
p 2 59 859 2 28427 2357
p 2 64 855 1 29364 2363
p 2 23 895 2 27128 2212
p 2 41 878 1 27082 2205
p 2 44 874 2 25701 2185
p 2 57 859 4 26242 2236
p 2 38 878 4 25489 2246
p 2 29 891 0 28720 2325
p 2 63 856 1 27883 2368
p 2 45 872 3 29136 2357
p 2 57 860 3 27992 2342
p 2 95 821 4 30709 2502
p 2 46 872 2 29040 2344
p 2 55 861 4 28477 2341
p 2 73 841 6 29209 2402
p 2 60 854 6 29107 2356
p 2 53 861 6 27194 2302
p 2 48 865 7 28061 2278
p 2 38 881 1 29078 2281
p 2 44 872 4 28758 2335
p 2 20 892 8 27657 2224
p 2 45 868 7 28299 2297
p 2 42 870 8 28449 2327
p 2 53 858 9 28650 2379
p 2 41 874 5 28767 2354
p 2 25 885 10 27799 2297
p 2 45 864 11 26427 2317
p 2 35 874 11 26816 2344
p 2 74 828 18 27310 2354
p 2 46 852 22 28670 2339
i 2 920 0 0 49427 4240
p 2 0 180 740 394 311
p 2 5 204 711 7688 421
p 2 0 98 822 384 233
p 2 4 129 787 7761 340
p 2 0 55 865 352 194
p 2 5 73 842 8762 315
p 2 0 58 862 383 201
p 2 6 101 813 8592 340
p 2 0 51 869 347 191
p 2 12 80 828 10314 378
p 2 0 101 819 418 231
p 2 2 115 803 9177 333
p 2 0 64 856 403 209
p 2 0 66 854 8650 275
p 2 0 59 861 391 202
p 2 1 80 839 1475 224
p 2 0 21 899 208 157
p 2 1 23 896 1504 173
p 2 0 22 898 198 159
p 2 0 20 900 181 154
p 2 0 11 909 186 146
p 2 0 8 912 153 145
p 2 0 9 911 155 145
p 2 0 21 899 224 157
p 2 0 17 903 180 154
p 2 0 11 909 160 148
p 2 0 6 914 179 142
p 2 0 9 911 150 145
p 2 0 13 907 181 150
p 2 0 5 915 177 141
p 2 0 4 916 143 141
p 2 0 9 911 155 146
p 2 0 3 917 174 140
p 2 0 1 919 140 139
p 2 0 1 919 138 138
p 2 0 1 919 161 139
p 2 0 4 916 146 140
p 2 0 2 918 141 139
p 2 0 3 917 163 140
p 2 0 1 919 139 139
p 2 0 3 917 142 140
p 2 0 0 920 137 137
p 2 0 1 919 139 139
p 2 0 1 919 139 138
p 2 0 0 920 137 137
p 2 0 0 920 137 137
p 2 0 0 920 137 137
p 2 0 1 919 158 138
p 2 0 1 919 140 138
p 2 0 2 918 169 139
p 2 0 0 920 137 137
p 2 0 1 919 140 138
p 2 0 0 920 137 137
p 2 0 0 920 137 137
p 2 0 1 919 139 138
p 2 0 0 920 137 137
p 2 0 0 920 137 137
p 2 0 0 920 137 137
i 2 920 0 0 32329 3883
p 2 0 309 611 569 441
p 2 0 330 590 489 446
p 2 0 128 792 286 255
p 2 0 153 767 283 267
p 2 0 35 885 186 171
p 2 0 59 861 194 188
p 2 0 17 903 155 152
p 2 0 21 899 155 154
p 2 0 6 914 144 144
p 2 0 7 913 144 144
p 2 0 3 917 140 140
p 2 0 4 916 141 141
p 2 0 2 918 139 139
p 2 0 3 917 140 140
p 2 0 3 917 140 140
p 2 0 4 916 142 141
p 2 0 2 918 140 140
p 2 0 1 919 138 138
p 2 0 1 919 138 138
p 2 0 1 919 138 138
p 2 0 0 920 137 137
p 2 0 1 919 138 138
p 2 0 0 920 137 137
p 2 0 4 916 145 141
p 2 0 1 919 138 138
p 2 0 0 920 137 137
p 2 0 1 919 138 138
p 2 0 2 918 139 139
p 2 0 6 914 146 143
p 2 0 3 917 141 140
p 2 0 1 919 138 138
p 2 0 0 920 137 137
p 2 0 3 917 140 140
p 2 0 8 912 148 145
p 2 0 2 918 139 139
p 2 0 3 917 142 139
p 2 0 1 919 138 138
p 2 0 3 917 141 140
p 2 0 2 918 140 139
p 2 0 0 920 137 137
p 2 0 11 909 146 145
p 2 0 1 919 138 138
p 2 0 10 910 144 144
p 2 0 3 917 140 139
p 2 0 2 918 139 139
p 2 0 0 920 137 137
p 2 0 2 918 139 139
p 2 0 0 920 137 137
p 2 0 1 919 140 139
p 2 0 2 918 140 139
p 2 0 2 918 140 139
p 2 0 0 920 137 137
p 2 0 0 920 137 137
p 2 0 1 919 138 138
p 2 0 0 920 137 137
p 2 0 0 920 137 137
p 2 0 0 920 137 137
p 2 0 0 920 137 137
i 2 920 0 0 63096 4389
p 2 0 637 283 6206 921
p 2 0 636 284 7686 920
p 2 0 889 31 23501 1401
p 2 0 832 88 9211 1161
p 2 0 721 199 8612 1021
p 2 0 893 27 23291 1430
p 2 0 810 110 8839 1134
p 2 0 701 219 8840 1022
p 2 0 890 30 21850 1375
p 2 0 813 107 9178 1147
p 2 0 698 222 8483 1006
p 2 1 895 24 27188 1455
p 2 0 830 90 9217 1165
p 2 0 751 169 9176 1091
p 2 1 907 12 23099 1454
p 2 0 829 91 9183 1176
p 2 0 722 198 8937 1044
p 2 1 907 12 23078 1408
p 2 0 826 94 9045 1163
p 2 0 706 214 8725 1027
p 2 1 904 15 25305 1448
p 2 0 837 83 9636 1197
p 2 0 735 185 8815 1066
p 2 1 905 14 23713 1473
p 2 0 826 94 9022 1168
p 2 0 724 196 9047 1053
p 2 0 911 9 22379 1402
p 2 0 851 69 9675 1212
p 2 0 736 184 8922 1064
p 2 0 901 19 26831 1460
p 2 0 833 87 9343 1193
p 2 0 714 206 8695 1044
p 2 1 907 12 29072 1519
p 2 0 832 88 9476 1198
p 2 0 731 189 9131 1073
p 2 0 903 17 23076 1417
p 2 0 814 106 9326 1165
p 2 0 721 199 8913 1068
p 2 12 895 13 38690 1656
p 2 0 846 74 9498 1217
p 2 0 764 156 8941 1089
p 2 7 899 14 35262 1593
p 2 0 823 97 9174 1173
p 2 0 702 218 8742 1033
p 2 11 897 12 38937 1669
p 2 0 844 76 9521 1212
p 2 0 737 183 8704 1073
p 2 17 890 13 38189 1732
p 2 0 645 275 2381 825
p 2 0 241 679 645 367
p 2 0 261 659 11631 530
p 2 0 237 683 902 376
p 2 0 145 775 495 271
p 2 0 279 641 10845 524
p 2 0 189 731 817 329
p 2 0 106 814 404 235
p 2 0 225 695 10948 486
p 2 0 203 717 865 340
p 2 0 95 825 385 227
p 2 0 233 687 11437 504
p 2 0 150 770 694 295
p 2 0 86 834 342 215
p 2 0 197 723 10569 451
p 2 0 213 707 874 356
p 2 0 110 810 408 240
p 2 0 213 707 10842 468
p 2 0 128 792 652 272
p 2 0 66 854 307 199
p 2 0 203 717 12042 480
p 2 0 198 722 879 343
p 2 0 107 813 406 241
p 2 0 267 653 10923 522
p 2 0 167 753 728 307
p 2 0 95 825 364 225
p 2 0 227 693 11903 499
p 2 0 217 703 922 359
p 2 0 125 795 466 256
p 2 0 66 854 631 202
p 2 0 39 881 229 174
p 2 0 40 880 242 176
p 2 0 29 891 570 166
p 2 0 12 908 159 147
p 2 0 12 908 164 148
p 2 0 30 890 208 165
p 2 0 23 897 187 157
p 2 0 23 897 185 156
p 2 0 14 906 507 153
p 2 0 9 911 157 146
p 2 0 5 915 146 141
p 2 1 123 796 9998 379
p 2 0 86 834 466 227
p 2 0 38 882 229 173
p 2 0 111 809 8018 342
p 2 0 103 817 531 240
p 2 0 56 864 269 189
p 2 0 190 730 7628 390
p 2 0 115 805 521 252
p 2 0 85 835 773 220
p 2 0 65 855 311 198
p 2 0 59 861 285 191
p 2 0 25 895 190 158
p 2 0 33 887 207 168
p 2 0 22 898 522 162
p 2 0 37 883 209 169
p 2 0 31 889 436 171
p 2 0 30 890 218 164
p 2 0 12 908 166 149
p 2 0 8 912 626 147
p 2 0 8 912 165 145
p 2 0 12 908 162 148
p 2 0 9 911 467 150
p 2 0 8 912 158 144
p 2 0 5 915 145 142
p 2 0 11 909 614 149
p 2 0 6 914 169 143
p 2 0 6 914 151 142
p 2 0 7 913 492 148
p 2 0 5 915 154 142
p 2 0 4 916 146 141
p 2 0 7 913 563 147
p 2 0 7 913 156 145
p 2 0 4 916 146 141
p 2 0 4 916 146 140
p 2 0 2 918 142 139
p 2 0 0 920 137 137
p 2 5 216 699 22437 645
p 2 0 166 754 803 317
p 2 0 54 866 282 187
p 2 1 216 703 18591 558
p 2 0 175 745 853 324
p 2 0 72 848 315 205
p 2 0 214 706 17092 529
p 2 0 172 748 859 325
p 2 0 94 826 407 228
p 2 0 43 877 241 178
