# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

p 2 238 678 4 63312 3440
p 2 3 684 233 11237 1169
p 2 83 828 9 58859 2740
p 2 1 721 198 13273 1245
p 2 28 862 30 47464 2287
p 2 1 735 184 13555 1232
p 2 36 862 22 49473 2381
p 2 3 709 208 13432 1214
p 2 29 868 23 50270 2293
p 2 5 746 169 14789 1267
p 2 2 523 395 14638 990
p 2 12 897 11 52097 2240
p 2 11 751 158 17177 1336
p 2 8 545 367 16597 1046
p 2 14 898 8 51966 2235
p 2 9 776 135 19388 1373
p 2 2 567 351 17019 1080
p 2 50 859 11 65066 2637
p 2 4 793 123 20653 1388
p 2 14 569 337 19338 1159
p 2 24 893 3 61373 2406
p 2 5 823 92 23585 1514
p 2 12 706 202 22532 1368
p 2 10 900 10 56764 2178
p 2 5 808 107 24402 1516
p 2 5 637 278 22878 1289
p 2 20 892 8 56935 2241
p 2 10 849 61 26036 1595
p 2 8 680 232 25136 1376
p 2 15 658 247 24040 1362
p 2 7 633 280 24683 1333
p 2 11 629 280 25264 1347
p 2 11 571 338 24063 1284
p 2 13 550 357 23672 1280
p 2 10 555 355 23615 1252
p 2 9 533 378 23629 1242
p 2 10 521 389 25999 1254
p 2 25 505 390 26330 1317
p 2 81 753 86 56530 2495
p 2 23 868 29 38420 1859
p 2 60 851 9 60908 2547
p 2 17 892 11 43654 1967
p 2 59 860 1 61028 2569
p 2 11 899 10 42596 1923
i 2 920 0 0 56573 4335
p 2 361 540 19 69215 3790
p 2 393 526 1 84979 4048
p 2 245 675 0 85654 3526
p 2 170 750 0 83928 3208
p 2 99 821 0 73418 2769
p 2 94 826 0 83608 2841
p 2 53 866 1 72537 2467
p 2 53 866 1 76024 2479
p 2 48 869 3 71849 2323
p 2 59 858 3 76297 2402
p 2 29 888 3 67416 2096
p 2 66 851 3 79849 2480
p 2 19 899 2 67425 2060
p 2 26 890 4 66949 2048
p 2 59 857 4 77898 2438
p 2 30 885 5 65351 2046
p 2 19 896 5 64936 1959
p 2 121 794 5 81751 2656
p 2 29 884 7 64167 1975
p 2 32 881 7 63690 1979
p 2 69 848 3 76514 2425
p 2 22 886 12 63611 1944
p 2 22 892 6 63137 1902
p 2 38 876 6 73402 2227
p 2 25 893 2 64359 1961
p 2 22 891 7 63612 1891
p 2 58 855 7 75675 2255
p 2 25 882 13 64538 1936
p 2 29 883 8 64960 1961
p 2 59 851 10 79012 2433
p 2 23 885 12 64471 1981
p 2 47 861 12 64783 2063
p 2 90 821 9 78308 2439
p 2 42 871 7 67120 2001
p 2 48 867 5 66944 2029
p 2 64 853 3 80754 2390
p 2 25 889 6 65964 1879
p 2 21 894 5 66138 1881
p 2 89 827 4 83885 2472
p 2 25 887 8 67880 1943
p 2 33 878 9 68975 1946
p 2 44 870 6 79395 2261
p 2 30 884 6 67573 1950
p 2 29 879 12 67809 1908
p 2 47 868 5 80724 2295
p 2 15 894 11 67580 1841
p 2 26 881 13 67727 1883
p 2 37 869 14 79845 2259
p 2 18 892 10 66878 1884
p 2 25 881 14 65861 1844
p 2 34 882 4 80108 2242
p 2 14 892 14 65894 1823
p 2 12 898 10 66059 1780
p 2 29 882 9 78870 2183
p 2 8 906 6 64218 1796
p 2 12 900 8 64929 1792
p 2 26 889 5 76118 2172
p 2 22 885 13 63677 1842
p 2 11 894 15 63820 1780
p 2 21 890 9 75675 2105
p 2 14 891 15 61980 1804
p 2 8 901 11 62459 1753
p 2 18 898 4 73140 2099
p 2 13 897 10 60784 1790
p 2 17 890 13 61057 1821
p 2 17 897 6 73798 2100
p 2 16 898 6 59283 1810
p 2 19 894 7 60193 1821
p 2 13 900 7 70027 2019
p 2 9 901 10 58815 1758
p 2 14 894 12 59569 1773
p 2 14 899 7 71010 2000
p 2 16 889 15 59335 1769
p 2 13 885 22 58325 1738
p 2 25 885 10 68389 2012
p 2 19 886 15 56710 1739
p 2 15 893 12 57990 1755
p 2 20 874 26 57645 1741
p 2 18 885 17 58908 1777
p 2 16 878 26 59731 1772
p 2 24 874 22 60145 1819
p 2 24 870 26 60512 1814
p 2 18 890 12 61667 1799
p 2 14 882 24 60921 1779
p 2 16 883 21 61567 1769
p 2 13 880 27 60433 1748
p 2 19 873 28 60987 1775
p 2 22 869 29 60791 1790
p 2 15 874 31 61592 1754
p 2 13 877 30 60583 1742
p 2 13 873 34 60597 1727
p 2 9 876 35 59903 1702
p 2 18 865 37 60412 1750
i 2 920 0 0 22915 3457
p 2 8 736 176 5419 1362
p 2 124 794 2 23680 2619
p 2 5 798 117 6343 1515
